Item Name,Quantity
CANDID CL CAP 3 S,1
CANDID LOTION 30ML,1
CANDID MOUTH PAINT 25 ML,3
CANDIDERMA + CREAM (S) 10GM,1
CANDIDERMA+ CREAM 20 GM,1
CANDIFORCE 200 TAB,2
CANDITRAL 200 (CAPS) 10 S,1
CANDITRAL SB 130MG CAP,1
CANDITRAL SB 50MG TAB,1
CANDITRAL SB 65 TAB,1
CANDITRAL-100 CAP,2
CANSOFT-CL  TAB   3 S BOX,2
CARCA-3.125mg  TAB   15 SA,2
CARDACE 2.5 TAB 15 S,2
CARDACE 5 TAB,4
CARDIVAS IN 12.5 + 5 TAB,6
CARMOZYME NXG SYP 200ML,1
CARMOZYME SYP      100ML,1
CARMOZYME SYP      200ML,2
CARMOZYME SYP     450ML,7
CARNITOR PLUS TAB,5
CARTIGEN 1500 TAB 15 S,1
CARTIGEN PRO TAB,2
CARVIDON MR TAB,3
CAVIT TAB,2
CC 74 TAB,3
CEDRIN-GM TAB,4
CEFADROX SYP 250MG   30ML,1
CEFOCLOX TAB XL 10 S,1
CEFOCLOX-XL 200 CAP   10 SF,2
CEFOZYT CV   TAB    10 SF,3
CEFRAX-200 TAB,1
CEFTAS-200  TAB       10 S,6
CEFTUM-500MG  TAB   4 S,3
CELFAST MR TAB,1
CELIN 500MG TAB     25 S,4
CEPODEM XP 325  10 S BOX,4
CEPODEM-200mg TAB  10 SF,2
CERAZETTE   TAB      28 S,1
CEREGROW BIB 300GM,1
CERELAC S-3(W/R/M/FRUIT),2
CERELAC S-4(M/GR.DAL VEG),1
CERUVIN A CAP 15 S,1
CETAPHIL GENT. SKIN LOTION 250,1
CETAPIN-V 0.3 TAB,1
CETIRIZ SYRUP 60ML,1
CETZINE 10MG TAB,1
CETZINE SYP          60ML,1
CETZINE TAB,6
CHERI SYP           200ML,2
CHERI XT TAB,2
CHERICOF SYP(L)  100ML,1
CHERICOF-LS SYP  100ML,1
CHYMORAL FORTE       20 S,5
CHYMORAL-AP TAB   10 SN,3
CHYMORAL-BR  TAB  10 SBM,1
CIBOZ -200 TAB,1
CIDMUS 50MG TAB,4
CIFRAN-CTH  TAB    10 S,1
CILACAR C 6.25MG,2
CILACAR T 80 TAB 10 S,5
CILACAR TC 6.25 10 S,6
CILACAR-20MG    10 S,5
CILACAR-5 TAB    10 S,10
CILACAR-T  TAB    10 SBOX,6
CILAHART-T TAB 10 S,1
CILAHEART T TAB,2
CILAPAM FN TAB,2
CILAPAM-H TAB,1
CILENTRA  10MG      10TAB,1
CILIX T 5/40 TAB,1
CINEMAX TAB,1
CIPCAL-500 TAB     15 SBW,8
CLAMP 625 MG  TAB    10 SA,1
CLARIGARD 500 TAB,1
CLAVAM 625MG TAB     10 S,3
CLAVILIP 10 TAB,1
CLAVILIP-20 TAB,3
CLEAR   GEL         20GM.,1
CLENORA GEL       15ML,1
CLO DIP 1MG,3
CLODUX -0.25,2
CLONAX MD 1 TAB 10 S,3
CLONIL 75 SR TAB   10 SBR,3
CLOPILET   TAB      15 SF,4
CLOPILET- A 75 CAP***,4
CLOPITAB 75MG TAB 15 S,1
CLOPITAB CV10 CAP,1
CLOPITAB- A 75     15 SF,3
CLOPITAB-A 75MG       15 SB,4
COBADEX-CZS  TAB     15 S,2
COCONUT OIL 100ML,1
CODESOFT  CAP      10 SBG,1
COECORTT-6 TAB,13
COED3 SYP. 5ML,16
COLAROS TAB,4
COLICAID DROP        15ML,3
COLIMEX TAB          10 S,5
COMBIFLAM   SYP  60ML.,1
COMBIFLAM TAB.  20 S,3
COMBUTOL 600MG       10 S,3
CONCOR-COR 1.25   10 SB,3
CONCOR-COR 2.5MG   10 S,5
CONSISTAM -D,3
CONSTINA GRAN 1 S,1
COOLEX   SPRAY  75GM,1
CORALIUM-D3  TAB  10 SBOX,2
CORBIS AM 5 TAB,2
CORBIS-2.5 TAB,2
CORBIS-5 TAB,2
CORCIUM  PLUS    CAP   10 S,10
CORDARONE 100MG TAB  10 S,1
CORIMINIC DROP15ML,5
CORIMINIC SYP        60ML,1
CORSYL SYP 100ML,1
CORTEL TRIO TAB 15 S,1
CORTYLIV SYP  60ML,1
CORTYLIV TAB,2
CORVADIL A TAB 15 S,1
COSVATE GM CREAM    20 GM,1
COTTON (BENGAL)100GM,1
COTTON (BENGAL)200GM,1
COVANCE-AT TAB   10 SBB,3
COVERSYL  2MG  TAB  10 S,2
CREMA  GEL         30GM,1
CREMAFFIN M/F SYP. 170ML,1
CREMAFFIN SYP(W) 200ML,1
CREMAFIN PLUS LIQ. 225ML,4
CRINA NCR 15MG TAB 5 S,2
CRIZ-M  TAB  10 SA,1
CRIZ-M SYP      60ML,4
CROCIN 650 15 SBN,1
CROTORAX CREAM       20GM,1
CTD-T 12.5/40 TAB    10 SA,1
CURENZ TAB,2
CUTIMAX-O LOTION 200GM,1
CUTISOFT CREAM       TUBE,1
CYAPTIN SYP         200ML,1
CYBLEX M 30 XR TAB,1
CYPON  SYP          200ML,1
CYRA  TAB             10 S,6
CYRA-D  CAP    10 SF,5
CYRA-LS  TAB  10 SA,2
CYSTONE TAB          60 S,1
D-BOSE 0.3 TAB,2
D-PROTIN (CHOCO)   500GM,1
D-RISE 2000 TAB     10 SB,1
D3 MUST FORTE 15ML,1
DAILYCAL-500   TAB   15 SBW,1
DAKSON ORL SYP  200ML,2
DANCLEAR SHAMPOO   50 ML,1
DAPABITE 10 TAB,1
DAPAMAC M 10/1000 TAB,1
DAPAMAC-10 TAB,2
DAPANOVA-10 TAB,1
DAPATURN-10 TAB,1
DAPAVEL M 10/1000 TAB,2
DAPEFY-10 TAB,1
DART TAB             10 S,2
DAXID-100 TAB,4
DAZIT-5 TAB,7
DECANTA MPS SYP 200ML,1
DECDAN INJ            2ML,1
DECOLIC SYP 50ML,1
DECOLIC TAB      10 S,7
DECORN CORNCAP        4 S,1
DEFCORT 6MG TAB 10 S,1
DEJAC-T TAB,1
DELPONORM SACHET,3
DENIFAX 50 TAB,3
DEPLATT A 75 TAB,3
DEPLATT CV 20 CAP 10 S,3
DEPLATT-75mg TAB 15 S BOX,1
DEPRANEX-5 TAB,2
DERIPHYLLIN RTD 300 30 S,1
DERIPHYLLIN- M  TAB  10 SF,1
DERIVENT PEAD SYP 100ML,1
DERMADEW ALOE CREAM  50GM,1
DERMAQUIT-5 15GM,1
DEROBIN OINTMENT     30GM,1
DESVAL-ER 250 TAB,2
DETTOL LIQUID        125ML,2
DETTOL LIQUID       250ML,3
DETTOL LIQUID       550ML,3
DEVIRY 10MG TAB      10 S,1
DEXONA TAB,1
DEXORANGE  CAP,3
DEZLORID-10 TAB 10 S,3
DIAMICRON XR 60 TAB 14 S,8
DIAPRIDE M2 FORTE TAB,1
DIAVIT -PLUS   CAP  10 SBB,3
DICET-L TAB,2
DICLOGESIC  TAB    10 SBW,4
DICLOMOL TAB       10 S,4
DIGENE (MINT) TAB 15 S,10
DIGENE GEL (O) 200ML,1
DIGENE-FIZZ(ORANGE) 1PC,10
DIGIPEN JUNIOR SYP 60ML,1
DIGIPEN LIQUID      200ML,1
DILZEM CD 90 CAP 10 SA,1
DILZEM SR TAB,2
DILZEM-SR 90MG TAB,2
DIMOL TAB            10 S,2
DIOVOL FORTE LA SYP 170ML***,1
DIOVOL FORTE SYR(MINT)SF450ML,1
DIOVOL SYP MINT(S) 170ML,2
DIP-APPILICATION     100ML,1
DIPROBATE - G PLUS CREAM 30GM,2
DIPROBATE PLUS LOTION 50GM,2
DISPOVAN SYRINGE      2ML,16
DISPOVAN SYRINGE      5ML,4
DISPOVAN SYRINGE     10ML,22
DISPRIN TAB          10 S,2
DIZIRON TAB,1
DIZIRON-25 TAB,4
DOBESIL CAP          10 SB,1
DOFENAC EYE DROPS 5ML,1
DOLO-650mg  TAB  15 SBN,1
DOLONEURON-100    15 SA,1
DOLOSTATE-R TAB,1
DOMPAN  TAB          10 SF,2
DOMPAN-FORTE TAB  10 SF,1
DONAMEM-10 TABS      10 S,4
DONAMEM-5  TAB   10 SBOX,3
DONEP 10 TAB,1
DORFREE MR 8 TAB,31
DORSUN T EYE DROP 5ML,1
DORZOX  EYE  DROP    5ML,1
DOSETIL   CREAM     10GM,1
DOXT-SL  CAP  10 SF,6
DROTIN DS TAB 15 S,11
DROTIN INJ 2ML          1 S,24
DROTIN PLUS TAB,1
DUB-5 TAB        10 S     BOX,4
DULANE - 30    CAP    10 SB,2
DUOLIN 3 RESPULES 3ML,60
DUOLIN CFC FREE INHALER 200MD,1
DUOLIN ROTACAPS  30 S,1
DUPHALAC SYP        150ML,2
DUVADILAN-RETARD  TAB 10 S,3
DUVANTA-20          10 S,2
DUZELA-20    CAP    10 SB,1
DYDROFEM-10 TAB,1
DYNAGLIPT TAB 10 S,2
DYNAPAR  AQ  INJ    1ML,1
DYTOR PLUS 5MG TAB 15 S,1
DYTOR-10MG  TAB      15 SB,1
DYTOR-5  TAB   15 SBW,4
DYTOR-PLUS 10  TAB   15 SB,3
E-DICLO GEL 30GM,2
EASCOF LS 100ML,1
EASYFIX BANDAGE,1
EBERCLIN CREAM 15GM,1
EBERNET M CREAM    10GM,1
EBILITY  TABS       10 S,1
ECOD PLUS CAP 15 S,2
ECONORM   SACHETS    1 S,5
ECOSPRIN 75MG TAB    14 S,4
ECOSPRIN-AV  75  CAP  15 S,29
ECOSPRIN-AV 75/20 CAP 10 SF,20
ECOSPRIN-GOLD 10 TAB  15 S,2
EFNOCAR-40 TAB 10 S,4
ELAXIC MR TAB,7
ELECTRAL GRANULES 21.8GM,31
ELIWEL 10MG  TAB   10 SF,2
ELIWEL 25  TAB     10 SF,5
ELTROXIN  75MG    60 S,1
ELTROXIN 100MG    100 S,1
ELTROXIN 25MG      120 S,1
ELTROXIN 50MG       100 S,3
EMESTAT OD TAB,1
EMODEL LOTION       125ML,1
EMTY PEG ORAL SOLUTION 200ML,1
ENAM 2.5MG TAB       15 S,1
ENAM 5MG TAB         15 S,4
ENCARMIN   SYP      200ML,2
ENCELIN M 50/1000 TAB,3
ENCELIN OD 100 TAB,3
ENCORATE CHRONO 300  10 S,1
ENCORATE CHRONO 500  10 S,6
ENCORATE SYP 200ML,1
ENO LEMON SACHET     1 S,5
ENSURE-VANILA-1KG,1
ENTEROGERRMINA ORAL SUSP 5ML,3
ENZOMAC PLUS  10 SBOX,4
ENZOMAC TAB,3
EPIDOSIN TAB         10 S,7
EPOSOFT E TAB,2
EPTUS 25 TAB,2
ERITEL -40 TAB,2
ESCOT CREAM        30GM,2
ESLO-2.5 TAB 15 S,1
ESLO-5 TAB,1
ESOGA-RD  CAP     10 SF,1
ESOZ-40MG TAB     15 SA,3
ESOZ-D 40 TAB,1
ESREDEP PLUS TAB,3
ETIZOLA 0.25 TAB,4
ETIZOLA 0.5 TAB,6
ETOGESIC 400TABS   10 S,1
ETOGESIC ER-600 TAB 10 S,2
ETOSA-P TAB,41
ETOSHINE-90 TAB  10 SBW,1
ETOSHINE-MR TAB   10 S BOX,3
ETOVA-ER 600 TAB  10 SA,1
ETROBAX-120MG       10 S,1
EUGLIM-M 2  TAB   10 S,1
EUMOSONE M CREAM    15GM,1
EUREPA 2MG TAB,1
EUREPA V 1/0.3TAB,3
EUREPA-1 TAB,2
EVA-Q    SYP      200ML,1
EVECARE TAB         30 S,1
EVION-400MG CAP   10 S,60
EVION-600MG CAP  10 SBOX,19
EVION-LC   TAB       10 S,1
EVITE-400 TAB,34
EYEMIST EYE DROP   10ML,2
EYEMIST EYE DROP 5ML,1
EZACT-120 TAB     10 S,1
F-TIN 20MG           10 S,1
F-TIN-10MG   TAB   10 SBN,1
FAIRLITE FACE WASH 90ML,1
FAMOCID 20MG TAB     14 s,2
FAMOCID 40MG TAB     14 S,49
FAMTAC 40MG TAB      14 S,15
FEBUBEST-40 TAB  10 SBM,1
FEBUGET 40 TAB,2
FEBUGOOD 40     10 SBW,2
FEBUMAC-40   TAB   10 S BOX,15
FEBUNA -40 TAB,2
FEBUSTAT-40MG TAB,2
FEBUTAZ-40 TAB,7
FECTION DD TAB,2
FEFOL-Z   CAP      15 S,1
FELICITA-OD CAP  10 S BOX,1
FELIZ-S  PLUS 5       10 SF,2
FELIZ-S-5mg   TAB    10 Sby,3
FEMCINOL A GEL 20GM,1
FEN XN GEL 30GM,6
FENTIN CAP 1 PC,2
FERIKIND TAB      10 SF,1
FERISOME TAB,2
FERIUM XT TAB    10 SBOX,2
FERONIA XT TAB       10 S,18
FERTIGYN HP-5000IU      1AMP,1
FERTISURE-F  TAB  10 SBR,13
FERTISURE-M  TAB 10 SBM,6
FESTAL N  TAB        10 S,4
FIDONAL CREAM 30GM,1
FLACORT 6MG,2
FLAGYL 400MG TAB     15 S,2
FLAGYL SYRUP       60ML,1
FLAVEDON-MR TAB  10 SBY,5
FLEXON  TAB       15 S,1
FLORITA CAP,1
FLUDAC-20MG  CAP  15 S,2
FLUNARIN-10MG  TAB   10 SB,2
FLUNARIN-5MG  TAB    10 S,4
FLUNIL-60MG   CAP  10 SBY,2
FLUPAN-150 TAB,2
FLUTIBACT OINT      10GM,1
FOL 1 2 3 TAB       15 SBOX,5
FOL-123 MF TAB 10 S,1
FOLITRAX  5MG       10 S,2
FOLITRAX  7.5MG  TAB  10 SB,1
FOLITRAX-10  TAB  10 SBB,1
FOLITRAX-15 TAB    10 S,1
FOLVITE TAB     45 SBY,13
FOMTIDE 200 INHALER,1
FORACORT 0.5 RESPULES 2ML,30
FORACORT 200    INHALER,1
FORACORT 400  INHALER,1
FORACORT 400 R/C  30 S,1
FORMOSONE 250 INHELAR,2
FORMOSONE 250 R/C,1
FRACJOINT PLUS TAB,1
FRANXIT  TAB       10 SA,2
FRUSELAC- DS TAB  10 S,3
FUCIDIN OINT 15GM,1
FULL- 24   TAB    10 S  BOX,2
FULLFORM-200 R/C     30 S,1
FUNGICROS 30GM,1
FUSIWAL CREAM        5GM,1
GABANEURON-100 TAB,1
GABANTIN FORTE TAB 10SF,7
GABANTIN-PLUS TAB  10 S,2
GABAPIN 300 TAB,1
GABAPIN NT TAB 15 S,6
GABAPIN-100 TAB,4
GABAPIN-100MG TAB 15 SF,1
GALVUS-50MG TAB  14 S,1
GALVUSMET 50/1000 TAB,4
GANATON   50MG   10 S  BOX,8
GANATON TOTAL         10 SF,1
GARDENAL SYP         60ML,2
GATILOX-DM  DROP    10ML,2
GAUZE (BENGAL)  90CM,6
GELUSIL MPS SYP   400ML,1
GELUSIL MPS TAB,3
GEMCAL  PLUS  CAP  10 S,2
GEMCAL P SYP,1
GEMCAL XT TAB,9
GEMER DS 1 TAB   10 SB,1
GEMER DS 4 TAB,2
GEMER P2 TAB         10 S,2
GEMER V2 TAB,6
GEMER-1 TAB***,4
GEMER-2 TAB***,3
GEMINOR  1MG TAB  10 SBW,5
GEMINOR M3 FORTE TAB 15 S,1
GEMINOR M4 FORTE 15 S,2
GEMINOR-M2  TAB  15 SBB,2
GEN D3 NANO TAB,7
GENCOBA-P TAB 10 S,3
GENTALENE PLUS CREAM 10GM,2
GENTEAL EYE DROP   10 ML.,1
GEPRIDE M-2    TAB     10 S,1
GEPRIDE M4 FORTE,3
GERBISA-5MG TAB  10 SBB,2
GERIPOD-D TAB 10 S,3
GINKOCER PLUS TAB,1
GLIMESTAR-1  TAB  10 SBOX,4
GLIMESTAR-2         10 S,2
GLIMESTAR-PM 2  TAB   10 S,1
GLIMFIRST MV1 TAB,1
GLIMILIFE M1 FORTE TAB 10 S,2
GLIMILIFE M2 TAB,3
GLIMISAVE M1 TAB 15,3
GLIMULIN-MF TAB 15 SB,2
GLISEN VM2 TAB,1
GLIZID MR 30 TAB,2
GLIZID MV TAB,1
GLIZID-M   TAB    15 SBW,4
GLOEYE   TAB        10 SF,1
GLUCOBAY 25mg TAB 10 s,3
GLUCOBAY 50mg TAB  10 S,2
GLUCON-D            100GM,1
GLUCON-D          500GM,1
GLUCONORM-G 1 TAB 15 S,1
GLUCONORM-G 4 FORTE 15 S,3
GLUCONORM-SR-1G  15 S,1
GLUCONORM-SR-500  15 S,3
GLUCORED FORTE       10 S,8
GLUCRETA M 10+1000 TAB,1
GLYCINORM-M 60 OD    10 S,1
GLYCIPHAGE  250mg   10 S,4
GLYCIPHAGE 500MG     20 S,3
GLYCIPHAGE 850MG TAB 10 S,6
GLYCIPHAGE G2 TAB   10 S,4
GLYCIPHAGE PG2 TAB,7
GLYCIPHAGE SR 1GM   10 S,1
GLYCIPHAGE SR 500    10 S,6
GLYCOMET SR 500 TAB,2
GLYCOMET TRIO FORTE 2 TAB,1
GLYCOMET-GP-1 TAB  15 S,1
GLYCOMET-GP-4 FORTE TAB10 S,2
GLYMED LOTION 100ML,1
GLYNAMIC M1 FORTE TAB 10 S,2
GLYNAMIC MV2 TAB,3
GLYNASE TAB          10 S,5
GLYNASE- MF   TAB    10 S,9
GLYPRIDE-2 TAB,3
GLYROVA-10 TAB,2
GLYXAMBI 25/5MG TAB,3
GOIZY  GEL 30ML,1
GOODMORN TAB  30 SBOX,1
GP-0.5 TAB,2
GP-1  TAB       10 S,4
GP-4   TAB        10 SB,2
GRAVOL TAB           10 SBB,1
GRENIL TAB       10 S,4
GRILINCTUS BM SYP   100ML,2
GRILINCTUS SYP  100ML,1
GRIPE WATER (L) 200ML,1
GROGAIN CAP,1
GUDCEF-200mg  TAB  10 SF,1
GUT-PD CAP,2
HAEM UP C 10 S,1
HAIRBLESS   TAB   10 SA,2
HALOVATE OINT      30GM,1
HAPPI-D TAB,1
HCQS 400 TAB 10 S,1
HCQS-200 TAB 15 S,2
HEPA-MARZ TAB    10 SBOX,9
HERPEX OINT 5 GM,1
HEXIDINE M/WASH   160ML,2
HHCEPO 50 DRY SYP 30ML,1
HHLINTUS LS SYP 100ML,2
HHMITE CREAM         30GM,1
HHMITE SOAP        75GM,2
HHSALIC OINT 20GM,1
HIFENAC GEL    30GM,1
HIFENAC-P   TAB    15 S,5
HIFENAC-SR   TAB    10 SA,2
HIMAL NEEM F/W     100ML,1
HORLICKS (WOMEN S)  400GM,1
HORLICKS JAR 500GM,1
HORLICKS JR. VANILA 500GM PET,1
HORN  TAB          10 S,1
HUMALOG  MIX  50     5 S,1
HUMALOG MIX 50 CARTIDGE 3ML,1
HUMAN MIXTARD  40IU 10ML,2
HUMINSULIN 30/70 40IU  10ML***,1
HYDENT PRO TOOT 70GM,1
HYDROGEN PEROXIDE   100ML,4
I-SITE CAP        10 S,1
I-WIN 100 CAP,1
IBUGESIC SYP 100ML,1
IMMU C PLUS,2
IMMUNACE FORTE       6 S,1
INDERAL LA 20MG,1
INNOVFOL HB CAP 10 S,3
INTIWASH 100ML,1
IQWISE SYP 150ML,1
IRIMIST EYE DROP 10ML,1
IROZORB TAB            10 S,4
ISABGOL(BAIDYA) 100GM,1
ISABGOL(DABUR)  100GM,2
ISTAMET-50/1000 TAB 15 S,4
IT-MAC 100 CAP,3
ITAPHYTE 100 TAB 10 S,2
ITASPOR 100 TAB 10 S,2
ITRASYS-100 TAB,3
IVABID-5 TAB,1
IVERFINE-12 TAB,3
IVORAL FORTE TAB  1 S,2
JALRA M 50/1000,4
JALRA-50  TAB     14 S,2
JESTINE PLUS TAB,6
JIDOL AP TAB,2
JOINTACE DN SUPER TAB,4
JUBINERV TAB 10 S,1
JUNIOR LANZOL-15MG 15 S,1
JUPIROS-5 TAB,1
JUST TEARS DROP     10ML,1
JUSTOZA-10 TAB,2
K-COR 5MG TAB      20 S,1
K-WIN-10 INJ. 1ML,3
KANSEL B CREAM 20GM,1
KANSEL DS LOTION     30ML,1
KARVOL PLUS CAP   10 SBG,3
KAYAM CHURNA       100GM,2
KEFMAX CV 200   10TAB,2
KENACORT 4 TAB,13
KENACORT-0.1%O/Paste 5GM,2
KERALIN OINT        15GM,1
KETO GOLD PREMIUM   100GM,1
KETO-4S CREAM,1
KETOROL DT TAB,3
KIDICARE PLUS SYP   200ML,1
KIDODENT PASTE     75GM,2
KIDRICH-D3  DROPS  15ML.,1
KIDTRO OPHTHALMIC SOLU,1
KLM D3 NANO DROP 15ML,1
KOFLET SYP          100ML,1
KONDRO ACUTE TAB   10 S,3
KRIMSON-35          21 S,2
KUFRIL-LS  DROP  15ML,1
KZ CREAM            30 GM,1
KZ DUSTING POWDER 10GM,1
KZ SOAP XL 125GM,1
L-CIN 500   TAB     10 SBW,1
L-CITIZD 5MGTAB,1
L-FOLININE TAB,1
L-FRESH TAB 10 S,2
L-MONTUS  TAB    15 S BOX,1
L-PRED DROP        5ML,1
L-SYS 10GM,1
LACSOFT-C CREAM 30GM,1
LACTIFIBER  POWDER  180GM,1
