Item Name,Quantity
AMLOKIND-5 TAB 10 S,2
AMLOKIND-AT TAB,10
AMLOPIN -AT TAB 10 SF,1
AMLOVAS 2.5MG TAB 15 S,2
AMLOVAS-H TAB 15 SA,5
AMORTAS CREAM 15GM,2
AMORTAS CREAM 30GM,2
AMRUTANJAN STRONG 9ML,1
ANABOOM A/H FALL SHAMPOO 100M.,1
ANAFORTAN TAB 15 SBG,1
ANAL DILATOR SIZE-8,1
ANGIZEM CD 90mg CAP 10 SB,4
ANOBLISS CREAM 30GM,1
ANOVATE CREAM 20GM,1
APRESOL TAB. 10 SBB,4
AQUASURGE EYE DROPS 10ML,1
AQUAZIDE 12.5MG 10 S,3
ARDEN 250 TAB,1
ARDEN 325 TAB 15 S,1
ARGIPREG SACHET 10 S,5
ARISTOZYME SYP 200ml,2
ARKAMIN TAB 30 S,5
ASCORIL + EXP 200ML,1
ASCORIL LS JUNIOR SYP 60ML,1
ASCORIL SF SYP 100ML,1
ASCORIL-D SYP 100ML,1
ASCORIL-LS DROPS 15ml,1
ASCORIL-LS SYP 100ML,3
ASKLEROL 3% INJ 2AMP,1
ASOMEX-2.5MG TAB,2
ASTHAKIND LS EXP.,1
ASTHALIN 2MG TAB 30 S,1
ASTHALIN INHALER 200METER,1
ASTROKAST TAB,1
ATARAX 10MG TAB 15 S,10
ATARAX 25MG TAB 15 S,3
ATARAX SYP 100ML,2
ATCHOL-F TAB,3
ATEN 25MG TAB 14 S,3
ATEN 50MG TAB 14 S,1
ATIVAN 1MG TAB 30 S,3
ATIVAN 2MG TAB,1
ATOCOR-10 TAB,2
ATORMAC CV 10 TAB 10 SF,5
ATORMAC CV 20 CAP 10 SF,3
ATORMAC TG TAB 10 SA,2
ATORSAVE 10MG TAB,1
ATORVA 40MG TAB 10 SF,1
ATORVA 20 TAB,4
ATORVA-10MG TAB,1
ATROLET 10 MG TAB 20 S,3
AUGMENTIN-625 DUO TAB 10 S,9
AUTRIN CAP 30 S,3
AVEIS-500 TAB,1
AXCER-90MG TAB 14 S,1
AZIBACT-200 REDIMIX SYP 15ML,1
AZIBIZ-500 TAB,8
AZIFAST 500MG 3 S,2
AZITHRAL 500MG TAB 5 S,5
AZORAN-50mg TAB 10 SBY,1
AZOVAS-8 TAB 10 S,2
AZTOR-10 TAB 15 S,11
AZULIX 1MG MF FORTE TAB 15 S,2
AZULIX 2MF TAB 15 S,2
AZULIX 4MF FORTE TAB 10 S,3
AZULIX-2 TAB 10 SBW,10
AZULIX-4MF TAB,3
B-29 MAX CAP,1
B-BACT OINT 5G,1
B-FIT CD TAB 10 S,2
B-LONG TAB 30 S,1
B-LONG -F TAB 30 SBOX,1
B-TEX OINT. 14GM,1
B-VITA L SYP 200ML,3
B. PROTIN CHOCOLATE 500GM,15
BABYGESIC DROP 15 ML,1
BACTOMIN 750 TAB 6 S,1
BANDAGE (ROLLER) 3,12
BANDAGE (ROLLER) 4,7
BANDAGE (ROLLER) 6,6
BANDY PLUS TAB 1 SA,1
BDFIX 200MG 10S,5
BECADEXAMIN CAP 30 S,1
BECOSULES CAP 20 S,5
BECOSULES SYP 120ML,1
BECOSULES Z CAP,1
BECOZINC CAP,1
BECOZYME C FORTE TAB 15 S,6
BELZOLE SOAP 75GM,1
BENADON 40 TAB 10 S,1
BENADRYL C/F SYP 150ML,1
BENFOMET PLUS TAB 10 SF,4
BESTOZYME SYP 200ML,1
BETACAP-TR 40mg CAP 10 S,3
BETADINE LOTION 100ML,3
BETADINE GARGLE 50ML,2
BETADINE GARGLE 100ML,4
BETADINE OINT 20GM,2
BETAVERT 8 MG TAB 10 S,1
BETAVERT-16 TAB 10 SF,1
BETHADOXIN SG CA CAP 10 S,1
BETNOVATE N OINT. 20GM,1
BETNOVATE-GM OINT 20GM,1
BETT INJ 0.5ML,11
BEVON CAP 15 S,2
BEVON DROP 15ML,1
BIFILAC CAP 10 SF,1
BIFILAC SACHETS 3 S,15
BIFILAC-GG DUO SACHETS,2
BILASURE-M TAB,1
BIO D3 FEM CAP,2
BIO D3 MAX TAB,1
BIO D3 XT TAB,11
BIONAC-SP TAB,15
BISOHEART 5 MG TAB 10 S,2
BONEVA PRO TAB,4
BOROLINE CREAM 21GM,1
BOTROCLOT DROP,1
BPGARD-AMH TAB,1
BRANOLIA SYP 200ML,1
BRISTA INTENSE CREAM 20GM,1
BRISTAA ADV. CREAM(JAR),1
BROCLEAR TAB,2
BRUFEN 400MG TAB 15 S,3
BUDAMATE-200-TRANSHALER,2
BUDAMATE-400 TRANSHALERPH,1
BUDECORT 0.5MG RESPULES,5
BUDETROL 200 INHEALER,1
BUDETROL 400 ROTACAPS,1
BUPRON SR 150 TAB 10 S,3
CACITATE PLUS TAB,3
CAFRAGIN TAB 10 S,5
CAL 123 TOTAL TAB,1
CALAPTIN 80MG TAB,1
CALCIDEF TAB,4
CALCIMAX D 1000 TAB 30 S,1
CALCIMAX-FORTE TAB 30 S,2
CALCIMAX-P TAB 15 S,1
CALCIUM LACTATE (BD) 25g.,1
CALDUX-CT TAB,7
CALMATCH XT TAB 10 S,1
CALOCAL D3 TAB,3
CALPOL 500 TAB 15 S,7
CALPOL 650 TAB 15 S,18
CALPOL-250mg SYP 60ML,3
CANDID CL CAP 3 S,1
CANDID MOUTH PAINT 25 ML,4
CANDID SOAP 50GM,1
CANDID TOTAL CREAM 20GM,1
CANDID-V GEL 30GM,1
CANDIDERMA+ CREAM 20 GM,1
CANDIDOX CREAM 30GM,1
CANSOFT-CL TAB 3 S BOX,1
CARDACE 5 TAB,3
CARDIVAS IN 12.5 + 5 TAB,6
CARDIVAS-6.25MG TAB 10 S,3
CARDIVAS-CR 10 TAB 10 SBW,3
CARMOZYME SYP 450ML,6
CARTIGEN PRO TAB,1
CARTIGEN-DUO TAB 10 SBOX,1
CARTIGEN-FORTE TAB 10 BOX,1
CARVIDON MR TAB,7
CC 74 TAB,1
CEDRIN-GM TAB,4
CEFAKIND-500mg TAB 10 SA,1
CEFOZYT CV TAB 10 SF,1
CEFTAS-200 TAB 10 S,1
CEFUTIL-250 TAB 10 S,3
CELFAST MR TAB,1
CELIN 500MG TAB 25 S,2
CELOL XT PLUS TAB,2
CEPODEM XP 325 10 S BOX,9
CEPODEM-200mg TAB 10 SF,2
CERELAC S-2(RICE-VEG) 300GM,1
CERELAC S-4(M/GR.5 FRUTS),1
CERELAC(S-2) W/R VEG KHI 300G,1
CEROXIM XP 625 6TAB,1
CERUKLIN DROP 10ML,1
CETAPHIL GNTL SKIN CLEAN 125ML,1
CETAPIN-V 0.3 TAB,1
CETIL 250MG 10 S,1
CETIL CV 500 TAB,1
CETZINE TAB,4
CHERI CAPS (NEW) 10 S,3
CHERI SYP 200ML,2
CHERI XT TAB,1
CHERICOF SYP(L) 100ML,1
CHLOROCOL-H EYE OINT 3GM,1
CHOLIV L SYP 200 ML,2
CHYMORAL FORTE 20 S,5
CHYMORAL-AP TAB 10 SN,4
CHYMORAL-BR TAB 10 SBM,7
CIDMUS 50MG TAB,2
CIFRAN CT TAB,1
CIFRAN-500mg TAB 10 S,5
CILACAR C 6.25MG,3
CILACAR T 80 TAB 10 S,2
CILACAR TC 6.25 10 S,7
CILACAR-20MG 10 S,12
CILACAR-5 TAB 10 S,4
CILACAR-T TAB 10 SBOX,11
CILAHEART T TAB,3
CILAPAM FN TAB,1
CILAPAM-10 TAB,1
CILAPAM-H TAB 10 SBOX,1
CILENTRA 10MG 10TAB,2
CILNY-5 TAB,1
CINTAPRO 10 S,1
CINTODAC CAP 10 SF,1
CIPCAL-500 TAB 15 SBW,4
CITAFEEL FORTE,1
CITAPURE FORTE TAB 10 SBN,2
CITIMAC-P TAB 10 S,1
CIZASPA X TAB,1
CLAVAM 375MG TAB 10 S,1
CLAVAM 625MG TAB 10 S,1
CLAVILIP 10 TAB,2
CLAVILIP-20 TAB,5
CLAVIX GOLD 20 TAB,3
CLINDAC- A GEL 15GM,3
CLO DIP 1MG,1
CLONAX MD 1 TAB 10 S,3
CLONIL 75 SR TAB 10 SBR,3
CLONOREST 0.5MG 10 SB,1
CLOP 30 OINTMENT 30GM,1
CLOP-G CREAM 25GM,3
CLOPILET TAB 15 SF,2
CLOPILET A 75 TAB***,3
CLOPILET- A 75 CAP***,4
CLOPITAB- A 75 15 SF,2
CLOPITAB-A 75MG 15 SB,2
CLOPIVAS-75 TAB 15 SF,2
CODESOFT CAP 10 SBG,1
CODESOFT CLEAR,1
CODESOFT H C CAP 10 S,1
CODESOFT- EPO CAP 15 S,21
COECORTT-6 TAB,21
COED3 SYP. 5ML,19
COGMENTIN-10 TAB,1
COLAROS TAB,3
COLICAID DROP 15ML,2
COLIMEX TAB 10 S,3
COLIZA DROP 30ML,1
COLOSPA 135MG TAB 15 S,2
COMBIFLAM TAB. 20 S,3
COMBIMIST L RESPIC CAP***,7
COMBUTOL 600MG 10 S,2
COMPLAN NUTRIGROW 400GM,1
CONCOR-COR 1.25 10 SB,3
CONCOR-COR 2.5MG 10 S,7
CONZOLE M CREAM(L) 15 GM,1
COQ LC TAB,1
COR-3 TAB 15 S,3
CORABRAD-5 TAB,2
CORALIUM-D3 TAB 10 SBOX,2
CORBIS 1.25 TAB,1
CORBIS AM 5 TAB,1
CORCIUM PLUS CAP 10 S,13
CORDARONE 100MG TAB 10 S,2
CORIMINIC-P TAB 10 SBB,1
CORSYL SYP 100ML,5
CORTIMAX SUS 30ML,1
CORVADIL A TAB 15 S,1
COSVATE G CREAM 15 GM,1
COTARYL CREAM 75GM,1
COVANCE-AT TAB 10 SBB,3
CREMAFIN PLUS LIQ. 225ML,2
CRESAR CT 40 TAB,1
CRIZ-M SYP 60ML,2
CROCIN DROP 15ML,1
CTD T 12.5/80 TAB,1
CTD-6.25 TAB 15 S,7
CTD-T 6.25/40 TAB 10 SBOX,1
CTD-T 6.25/80 TAB 10 SA,2
CURENZ TAB,5
CUTIMAX CREAM 150GM,1
CUTINORM BAR 75GM,1
CUTISOFT CREAM TUBE,1
CWIN SHAMPOO 100ML,1
CYRA TAB 10 S,4
CYRA 40MG TAB 10 S,1
CYRA-D CAP 10 SF,14
CYRA-LS TAB 10 SA,1
CYRAFLORA TAB,2
CYSTONE SYP 200ML,2
CZ 3 TAB 10 SBW,1
D-BOSE 0.2 TAB,1
D-BOSE 0.3 TAB,2
D-PROTIN (CHOCO) 500GM,2
D-PROTIN C F 500GM,2
D-RISE 2000 TAB 10 SB,3
DALACIN-C 300mg CAP10 S,1
DAPAGREAT-10 TAB,1
DAPAMAC M 10/1000 TAB,2
DAPAMAC-10 TAB,1
DAPANOVA-10 TAB,3
DAPARYL 10 TAB,2
DAPAZOL 10 TAB,1
DART TAB 10 S,1
DAXID-100 TAB,2
DAZIT-5 TAB,14
DECOLIC TAB 10 S,3
DECOLIC-MF TAB,1
DECOMIC +EYE DROP 10ML,1
DEFCORT 6 TAB 6 SF,1
DEFCORT 12MG TAB 6 S,2
DEFZA 6 TAB 10 SF,3
DEKSEL NEO 5ML,1
DEPLATT-75mg TAB 15 S BOX,1
DEPRAN-10 TAB,1
DEPURA 60K SF 5ML,1
DEPURA CAL 10,3
DERIPHYLLIN RTD 300 30 S,1
DERIVENT PEAD SYP 100ML,1
DERIVENT SYRUP,1
DEROBIN OINTMENT 30GM,1
DESVAL-ER 250 TAB,4
DESVAL-ER 500 10 SBW,1
DETTOL HANDWASH 100ML,1
DETTOL LIQUID 550ML,1
DETTOL LIQUID 60ML,1
DEXOLAC-3 (RIF) 500GM,1
DEXORANGE CAP,2
DEXORANGE SYP 200ML,4
DEZLORID-10 TAB 10 S,3
DFAX LS 50 TAB,1
DIAMICRON XR 60 TAB 14 S,2
DIANE 35 TAB 21 SBOX,1
DIANORM-M TAB,1
DIAPRIDE-M1 FORTE 10 SB,3
DIAVIT -PLUS CAP 10 SBB,3
DICAL-D TAB,1
DICALIS TAB,3
DICLOGESIC TAB 10 SBW,14
DICLORAN A TAB 10 S,1
DICONAL NASAL DROP 10ML,1
DICORATE ER-250mg 10 SF,1
DIGENE MINT TAB 15 S,1
DIGENE-FIZZ(ORANGE) 1PC,10
DILZEM CD 120MG CAP 10 SA,3
DILZEM SR TAB,3
DILZEM-SR 90MG TAB,2
DIOF DS SYP 60ML,2
DIOVOL FORTE SYP(MINT)SF 170ML,1
DIOVOL FORTE SYR(MINT)SF450ML,1
DIPRATE OD-250 TAB,1
DISPOVAN SYRINGE 2ML,19
DISPOVAN SYRINGE 5ML,2
DISPOVAN SYRINGE 10ML,2
DISPRIN TAB 10 S,1
DIZIRON-25 TAB,4
DK GEL 30GM,1
DOFENAC EYE DROPS 5ML,1
DOLO-650mg TAB 15 SBN,3
DOLOPAR 650 TAB,2
DOLOPAR TAB 10 S,1
DOLOPAR-250 SAYRUP,1
DOMLI-R TAB 10 S,2
DOMPAN TAB 10 SF,3
DOMPAN-FORTE TAB 10 SF,3
DOMPAN-SR TAB 10 SF,1
DOMSTAL 10 DT TAB,4
DOMSTAL 10 TAB 10 S,9
DOMSTAL NP 500 TAB,1
DOMSTAL-BABY DROPS 5ML,1
DONAMEM-5 TAB 10 SBOX,3
DORFREE MR 8 TAB,23
DORSUN DROP 5ML,1
DORZOX EYE DROP 5ML,1
DOSYL CAP,8
DOXOVENT 400MG TAB 10 S,6
DOXT-SL CAP 10 SF,5
DOZOLAMIDE T EYE DROP 5ML,1
DRESIN OINT 15G,1
DROGYNA TAB,4
DRONIS-30 TAB 21 S,1
DROTIN DS TAB 15 S,11
DROTIN INJ 2ML 1 S,2
DROTIN PLUS TAB,1
DROTIN TAB,3
DROTIN-M TAB 10 SBR,2
DROTIN-PLUS TAB 10 SBY,1
DUKAST L TAB,1
DULANE - 20 CAP 10 SB,1
DULANE - 30 CAP 10 SB,2
DULANE-M 20 CAP 10 SB/R,1
DULOREN-20 TAB,2
DUOLIN CFC FREE INHALER 200MD,2
DUOMATE TRANSCAPS 20 S,1
DUPAX-30 TAB,1
DUPHALAC SYP 450ML,1
DURJAY TAB 3 S,6
DUVADILAN TAB 50 S,1
DUZELA-20 CAP 10 SB,8
DV 60K CAP,3
DVN 80 TAB,1
DYNAGLIPT TAB 10 S,3
DYTOR 20 TAB,7
DYTOR PLUS 5MG TAB 15 S,2
DYTOR PLUS LS TAB,1
DYTOR-10MG TAB 15 SB,2
DYTOR-5 TAB 15 SBW,3
DYTOR-PLUS 10 TAB 15 SB,2
E-DICLO GEL 30GM,2
E-PANTO 40 TAB,21
E-PRIME 1000 CAP,1
EASIFUD (RICE) 500GM,1
EASUM FOOD 400GM,1
EBERCLIN CREAM 15GM,1
EBERNET CREAM 30GM,1
EBERWIN CREAM 30GM,1
EBILITY TABS 10 S,2
EBSPOR CREAM 15GM,1
ECOD PLUS CAP 15 S,2
ECOSPRIN 75MG TAB 14 S,4
ECOSPRIN-AV 75 CAP 15 S,25
ECOSPRIN-AV 75/20 CAP 10 SF,22
ECOSPRIN-GOLD 20 TAB 15 S,2
EKLOT-500 TAB 10 SF,1
ELAXIC MR TAB,12
ELECTRAL GRANULES 21.8GM,12
ELECTROLYTE ORANGE 200ML,4
ELIWEL 25 TAB 10 SF,4
ELOCON CREAM (L) 10GM,1
ELOVERA CREAM 150GM,1
ELTROXIN 75MG 60 S,2
ELTROXIN 25MG 120 S,3
ELTROXIN 50MG 100 S,2
EMESTAT OD TAB,6
EMIKIND MD 5mg. TAb 10 SF,2
ENAM 5MG TAB 15 S,4
ENBIOS TAB,1
ENCARMIN SYP 200ML,2
ENCELIN M 50/1000 TAB,2
ENCELIN M 50/500 TAB,1
ENCELIN M 50/850 TAB,1
ENCORATE CHRONO 500 10 S,6
ENO LEMON SACHET 1 S,10
ENSURE-VANILA-1KG,2
ENTEROMYCITIN EAR DROP 5ML,1
ENTEROQUINOL TAB,1
ENZOCORT-6 TAB 10 SF,1
ENZOFLAM TAB 10 SBB,1
ENZOMAC FORTE TAB 10 S BOX,1
ENZOMAC TAB,3
EOFIL TABS 10 S,5
EPOSOFT E TAB,2
EPTOIN 100MG TAB 100 S,4
ERAFOS 8 SACHET,1
ERGOSTAT TAB 10 S,1
ERITEL -40 TAB,2
ERITEL B 25 TAB,1
ERITEL LN 80MG TAB,1
ESCIGRESS-CZ 0.5TAB,1
ESOFINE-40 TAB,1
ESOMAC 40 15S,1
ESOMAC D 40 TAB 10 S,1
ESOZ-40MG TAB 15 SA,2
ESOZ-D 40 TAB,1
ESP - 2 MG. 1X10 S,1
ESREDEP PLUS TAB,3
ETILAAM-0.5MG TABS 10 S,1
ETIZOLA 0.25 TAB,2
ETIZOLA 0.5 TAB,8
ETIZOLA-PLUS 10 TAB 10 SA,1
ETOSA-P TAB,95
ETOSHINE-MR TAB 10 S BOX,2
ETOVA-MR 400 TAB 10 SBY,1
EUGLIM-M 1 TAB 10 SBB,1
EUREPA 0.5 TAB,1
EUREPA V 0.5/0.3 TAB,7
EUREPA V 1/0.3TAB,5
EUREPA-1 TAB,2
EVECARE SYP 200ML,1
EVION-400MG CAP 10 S,112
EVITE-400 TAB,23
EXUBER 15 TAB 10 S,1
EXZILOR TAB,1
EYEBLISS CREAM 15GM,1
EYEMIST EYE DROP 10ML,2
EZACT-90 TAB 10 SBW,2
EZACT-MR TAB 10 SBY,1
F-TIN 20MG 10 S,3
FABOLITE POWDER 100GM,1
FAIRLITE FACE WASH 90ML,1
FAMOCID 20MG TAB 14 s,7
FAMOCID 40MG TAB 14 S,42
FAMTAC 40MG TAB 14 S,8
FASH X GEL 200ML,3
FEBUGET 40 TAB,7
FEBUGOOD 40 10 SBW,3
FEBUMAC-40 TAB 10 S BOX,73
FEBUNA -40 TAB,1
FEBUSTAT-40MG TAB,2
FEBUTAZ-40 TAB,3
FEBUXOR-40 TAB,1
FEFOL-Z CAP 15 S,3
FELIZ S PLUS TAB,2
FELIZ-S PLUS 5 10 SF,2
FEMICYN SYP 450ML,1
FEMILON TAB 21 S,1
FEN XN GEL 30GM,23
FERINOVA XT TAB,1
FERISOME TAB,1
FERIUM XT TAB 10 SBOX,3
FERONIA XT TAB 10 S,1
FERTISURE-M TAB 10 SBM,1
FIBROEASE 10MG TAB 10 S,2
FIBROGESIC SR TAB 10 S,1
FIDONAL CREAM 30GM,1
FINEMOX CV 625 TAB 10 S,1
FIXTRAL 100MG CAP 7 S,3
FLAVEDON-MR TAB 10 SBY,3
FLORITA CAP,1
FLOXIN-20 TAB 10 SBN,2
FLUCORT C OINT 20GM,1
FLUNARIN-5MG TAB 10 S,3
FLUNIL-60MG CAP 10 SBY,4
FLUTIBACT OINT 10GM,1
FLUTIVATE CREAM 10GM,1
FOL 1 2 3 TAB 15 SBOX,2
FOLCOVIT CAP 10 S BOX,2
FOLITRAX 5MG 10 S,2
FOLLIHAIR TAB 10 S BOX,1
FOLVITE TAB 45 SBY,5
FORACORT 0.5 RESPULES 2ML,5
FORACORT 200 R/C 30 S,1
FORACORT 400 INHALER,1
FORCEF CV 500MG,2
FORCEF-500 TAB 10 S,1
FORMONIDE 400 R/CAP 30 S,1
FORMOSONE 250 INHELAR,1
FORMOSONE 250 R/C,1
FORXIGA-5MG TAB 14 S,1
FOSRIUM SACH. 8GM,1
FOURDERM CREAM 20GM,1
FOURTS- B DROP 15ML,3
FOURTS-B TAB 15 S,1
FRISIUM 10 TAB 15 S,1
FUCIBET CREAM 15GM,1
FUCIDIN- H CREAM 15GM,1
FUDIC CREAM 5GM,1
FUNGICROS 10GM,1
FURIC-40 TAB,1
GABANTIN FORTE TAB 10SF,5
GABAPIN NT TAB 15 S,5
GABAPIN-100 TAB,3
GABAPIN-ME 100 TAB 10 SF,4
GALVUS-50MG TAB 14 S,2
GALVUSMET 50/1000 TAB,8
GALVUSMET 50/850 TAB,1
GANATON 50MG 10 S BOX,6
GANATONE-OD CAP 10 SB,1
GARDENAL 30MG TAB 100 S,1
GASEX SYP 200ML,1
GASPAZ CAP 10 S,1
GASTICA DROP,1
GATILOX-DM DROP 10ML,2
GAUZE (BENGAL) 90CM,21
GELUSIL MPS SYP 400ML,1
GELUSIL MPS TAB,5
GEMCAL CAP 15 S,2
GEMCAL XT TAB,3
GEMER DS 1 TAB 10 SB,1
GEMER DS 3 TAB 10 SBW,2
GEMER P2 TAB 10 S,3
GEMER V2 TAB,4
GEMER- 1 TAB 10 S,6
GEMINOR M3 FORTE TAB 15 S,1
GEMINOR M4 FORTE 15 S,1
GEMINOR MP2 TAB,2
GEMINOR-2 TAB,2
GEMINOR-M2 TAB 15 SBB,2
GEN D3 NANO TAB,11
GENCOBA-P TAB 10 S,3
GENIBONE-D3 SOFT,1
GENTALENE PLUS CREAM 10GM,2
GENXVAST-10MG TAB 10 S,1
GENXVAST-20MG TAB 10 S,1
GEPRIDE M4 FORTE,3
GERBISA SUPP.(CH) 5 S,1
GERBISA-5MG TAB 10 SBB,3
GI CURE DSR TAB,1
GLIMFIRST M1 FORTE TAB 10 S,1
GLIMFIRST MP1 TAB,1
GLIMFIRST MV2 TAB,1
GLIMILIFE M2 TAB,3
GLIMISAVE M1 TAB 15,2
GLIMULIN MV1 TAB,1
GLITARAY M-2 TAB,1
GLIZID MR 30 TAB,3
GLIZID-M TAB 15 SBW,4
GLOEYE TAB 10 SF,1
GLUCOGURD M1 FORTE TAB,3
GLUCON-D 200GM (JAR),1
GLUCONORM G4 TAB,2
GLUCONORM-G 1 TAB 15 S,2
GLUCONORM-G 4 FORTE 15 S,2
GLUCONORM-G 4 TAB 10 SB,1
GLUCONORM-SR-1G 15 S,2
GLUCORED FORTE 10 S,6
GLUCRETA M 10+1000 TAB,3
GLUCRETA TAB 10TAB,3
GLYCIPHAGE 500MG 20 S,8
GLYCIPHAGE 850MG TAB 10 S,2
GLYCIPHAGE G1 TAB 10 S,3
GLYCIPHAGE G2 TAB 10 S,3
GLYCIPHAGE PG2 TAB,8
GLYCIPHAGE SR 500 10 S,3
GLYCOMET 1 GM TAB,2
GLYCOMET SR 500 TAB,1
GLYCOMET TRIO FORTE 2 TAB,6
GLYCOMET-GP-1 FORTE 10 SB,1
GLYCOMET-GP-4 FORTE TAB10 S,2
GLYNAMIC MV2 TAB,3
GLYNASE TAB 10 S,6
GLYNASE XL 10 TAB,1
GLYNASE- MF TAB 10 S,13
GP-0.5 TAB,2
GP-1 TAB 10 S,2
GP-2 TAB 10 SBW,3
GP-4 TAB 10 SB,3
GRAVOL TAB 10 SBB,2
GRILINCTUS LS SYP 100ML,2
GRILINCTUS SYP 100ML,1
GRISOVIN-FP 250 10 SBW,2
GTN SORBITRATE-CR 2.6 30 S,2
GUDCEF CV 200 TAB 10 S,1
GUT-PD CAP,1
GYNEJOY CAP,1
HALOVATE - F CREAM 10GM,1
HALOVATE CREAM 30GM,1
HAND CARE GLOVES 1 S,15
HAPPI 20 TAB,1
HAVGLO CREAM 30GM,2
HAVGLO TAB 10 S,2
HCQS 400 TAB 10 S,2
HCQS- 300 TAB 10 SBW,1
HCQS-200 TAB 15 S,3
HEAD CAP,8
HEPAKIND 150 TAB,3
HERPEX OINT 5 GM,1
HETRAZEN-100 TAB 30 S,2
HEXIDINE M/WASH 160ML,2
HHAMCLAV DS DRY SYP 30ML,1
HHAZI-250 TAB,2
HHCEFI 100 DRY SYP 30ML,1
HHLINCTUS SYP 100ML,2
HHLINTUS LS SYP 100ML,1
HHSALIC OINT 10GM,1
HHZOLE CREAM 10GM,1
HIFENAC-P TAB 15 S,4
HIORA- K PASTE 50GM,1
HOMO 16N TAB,2
HOPACE-5 TAB,1
HORLICKS 500GM,1
HORLICKS (MOTHER) 450GM,1
HORLICKS (WOMEN S) 400GM,1
HORLICKS LITE 450GM,1
HORN TAB 10 S,1
HUMAN ACTRAPID 40IU 10ML,1
HUMAN MIXTARD 40IU 10ML,3
HYCIBEX TAB 10 SBOX,1
HYDENT PRO TOOT 70GM,1
HYNASAL XL DROP 15ML,1
HYPERSOL-5 EYE DROP 10ML,1
HYPONAT O 15MG 10S,1
HYRAX-10 TAB 10 SBW,1
I-FERO TAB,1
I-WIN 200 TAB,2
IBUGESIC PLUS SYP 60ML,1
IDROFOS 150 TAB 3 S,1
IFIN 250MG,1
IMDUR 30MG TAB 30 S,1
IMMUNE-CZ TAB,3
INHIPRAZ D 40 CAP,3
INHIPRAZ-40 TAB,1
INLIV SYP 200ML,1
INMECIN-25 TAB,2
INNOVFOL HB CAP 10 S,3
INSTAFLEX AT CAP 5 S,3
INZIT 4MG TAB 10 S,1
IODEX OINT. 50GM,1
IRIVISC EYE DROP 10ML,1
IROZORB TAB 10 S,11
ISABGOL(BAIDYA) 100GM,2
ISTAMET-50/1000 TAB 15 S,4
ITASPOR 100 TAB 10 S,2
ITASPOR SB 50 CAP,1
ITONE DROPS 15ML,2
ITRA-100 TAB,1
ITRATUF 200MG CAP,1
IVERFINE-12 TAB,29
JALRA M 50/1000,4
JALRA M 50/850 TAB,4
JALRA OD 100 MG TAB,2
JALRA-50 TAB 14 S,2
JANUMET 50/1000 15 S,2
JANUMET 50/500 15 S,2
JARDIANCE 25M TAB 10 S,3
JELONET 1 S,2
