Item Name,Quantity
AMBROLITE-S LIQ 100ML,6
AMBRONAC TABS 10 S,1
AMICLINE PLUS TAB,1
AMITONE PLUS TAB 10 S,2
AMITRYN 25MG TAB 10 S,13
AMITRYN-10MG TAB 10 SBB,1
AMIXIDE TAB 10 S,1
AMIXIDE-H TAB 10 S,3
AMLIP-5 TAB,3
AMLODAC 10 TAB 30 S,2
AMLOKIND- 2.5 TAB 30 S,2
AMLOKIND- AT TAB 10 S,1
AMLOKIND- H TAB 10 S,4
AMLOKIND-5 TAB 10 S,10
AMLONG-H TAB 15 S,1
AMLOPIN 5MG TAB 10 SBW,1
AMLOVAS 5MG TAB 15 S,5
AMLOVAS AT 25 TAB,1
AMLOVAS-H TAB 15 SA,6
AMORTAS CREAM 30GM,1
AMRUTANJAN STRONG 9ML,2
AMTAS-5 TAB 30 S,1
AMYCORDIAL SYP 200ML,2
ANGISPAN TR 2.5 25 S,1
ANGIZEM CD 90mg CAP 10 SB,4
ANO METROGYL CREAM 20GM,1
ANOVATE CREAM 20GM,1
ANUF-250 TAB 10 S,4
AQUAZIDE 12.5MG 10 S,5
ARDEN 325 TAB 15 S,1
ARISTOZYME SYP 200ml,1
ARKAMIN TAB 30 S,4
ASCORIL + EXP 200ML,3
ASCORIL + EXP 100ML,6
ASCORIL EXPT 120ML,1
ASCORIL SF SYP 100ML,4
ASCORIL-D SYP 100ML,5
ASCORIL-LS DROPS 15ml,1
ASCORIL-LS SYP 100ML,2
ASOMEX-5 TAB 15 S,1
ASTHAKIND-DX SYP 100ML,1
ASTHALIN SYP 100ML,1
ASTROGERD SR TAB,2
ASTROKAST TAB,3
ASTYMIN-M FORTE TAB 2 X 15 S,1
ATARAX 10MG TAB 15 S,6
ATARAX 25MG TAB 15 S,2
ATARAX DROP 15ML,1
ATARAX SYP 100ML,1
ATCHOL-F TAB,3
ATEN 25MG TAB 14 S,2
ATIVAN 1MG TAB 30 S,3
ATIVAN 2MG TAB,2
ATOCOR-10 TAB,1
ATORFIT CV 20 TAB,1
ATORIN-F TAB 10 SBW,9
ATORMAC CV 10 TAB 10 SF,5
ATORMAC CV 20 CAP 10 SF,3
ATORMAC TG TAB 10 SA,3
ATORVA 20 TAB,4
ATORVA-10MG TAB,2
ATROLET 10 MG TAB 20 S,5
AUGMENTIN-1000mg DUO TAB 10 S,1
AUGMENTIN-625 DUO TAB 10 S,12
AUTRIN CAP 30 S,1
AUTRIN XT CAP,1
AXCER-90MG TAB 14 S,1
AXZE SYP 100ML,2
AZICARE-500 TAB,11
AZIDUS 500 TAB,1
AZIFAST 500MG 3 S,1
AZITHRAL 500MG TAB 5 S,12
AZIWOK-500MG TAB 5 S,1
AZTOR-10 TAB 15 S,13
AZTOR-ASP 75 CAP 10 SF,1
AZULIX 1MG MF FORTE TAB 15 S,2
AZULIX 2MF TAB 15 S,4
AZULIX-2 TAB 10 SBW,10
B-BACT OINT 5G,1
B-COUGH 100ML SYP,1
B-FIT CD TAB 10 S,1
B-VITA L SYP 200ML,2
B. D. INSULIN SYRINGE,1
B. PROTIN CHOCOLATE 500GM,6
BABY SOAP 75GM,1
BAND-AID PLAIN 1 S,5
BANDAGE (ROLLER) 4,2
BANDAGE (ROLLER) 6,1
BDFIX 200MG 10S,1
BECADEXAMIN CAP 30 S,1
BECOSULES CAP 20 S,6
BECOSULES Z CAP,11
BECOZYME C FORTE TAB 15 S,3
BED PAN POLY 1PC,1
BEFACID GEL 200ML,1
BENADON 40 TAB 10 S,1
BENFOMET FORTE TAB 10 S,1
BENFOMET PLUS TAB 10 SF,1
BENITOWA-8 TAB,1
BETACAP PLUS 10 10 SF,2
BETACAP-TR 40mg CAP 10 S,1
BETADINE LOTION 100ML,2
BETADINE GARGLE 50ML,2
BETADINE GARGLE 100ML,16
BETADINE OINT 20GM,1
BETAKIND GARGLE 50ML,3
BETAVERT-OD-24 TAB 10 SF,1
BETNOVATE N OINT. 20GM,1
BETONIN AST SYP 400ML,2
BETONIN AST SYP 200ML,2
BEVON SYP 200ML,7
BEVON CAP 15 S,6
BEVON DROP 15ML,1
BEVON-CD CAP 10 SBB,5
BIFILAC CAP 10 SF,4
BIFILAC SACHETS 3 S,5
BIFILAC GG SACH.,10
BIFILAC-GG DUO SACHETS,2
BIFILAC-GG SACHETS,1
BIFILAC-HP CAP 10 SF,1
BILASHINE-20 TAB,5
BIO D3 MAX TAB,2
BIO D3 XT TAB,4
BIO-D3 PLUS CAP 15 SBW,2
BIONAC-SP TAB,4
BIOTAX O 200 CD TAB. 10 S,1
BISOHEART 5 MG TAB 10 S,3
BLOOD PRESSURE (OMRON),1
BOROLINE CREAM 21GM,2
BP-LAX SYP 200ML,1
BRISTA INTENSE CREAM 20GM,1
BRISTAA ADV. CREAM(JAR),1
BRITZILAM 25 TAB,3
BRO-ZEDEX SYP 100ML,2
BROZEDEX PRT SYP 100ML,1
BROZEET LS PLUS 100ML,1
BRUFEN 400MG TAB 15 S,1
BRUPAL KID TAB 10 S,1
BRUTAFLAM-MR4 TAB,1
BUDAMATE-200 TRANSCAP 30 S,1
BUDAMATE-200-TRANSHALER,1
BUDAMATE-400 TRANSHALERPH,1
BUDAMATE-FORTE R C 30 S,1
BUDECORT-0.5MG RESPULES 2ML,2
BUDECORT-200 INHALER,2
BUDETROL 200 INHEALER,1
BUPRON SR 150 TAB 10 S,2
BUSCOGAST TAB,1
C-CURE TAB,3
CABERLIN 0.25 MG TAB 4 S,1
CABGOLIN 0.25 TAB,2
CABGOLIN 0.5 TAB,1
CAFRAGIN TAB 10 S,3
CAL-123 P SYP 200ML,1
CALCIDEF TAB,2
CALCIMAX-500mg TAB 30 S,3
CALCIMAX-D SYP 200ML,1
CALCIMAX-FORTE TAB 30 S,2
CALCIROL SACHET 1GM,4
CALDUX-CT TAB,2
CALMATCH XT TAB 10 S,3
CALOCAL D3 TAB,3
CALONAT-D3 TAB 15 SBOX,2
CALOSOFT -AF LOTION 100ML,1
CALPOL 500 TAB 15 S,5
CALPOL 650 TAB 15 S,17
CALPOL- T TAB 15 S,1
CANDID B CREAM 20GM,1
CANDID CREAM 30GM,1
CANDID MOUTH PAINT 25 ML,2
CANDID POWDER 100GM,2
CANDID SOAP 125GM,1
CARDACE 1.25MG TAB,4
CARDACE 5 TAB,4
CARDIVAS IN 12.5 + 5 TAB,11
CARDIVAS-6.25MG TAB 10 S,2
CAREPROST EYE DROP 3ML,1
CARMOZYME SYP 200ML,1
CARMOZYME SYP 450ML,7
CARNISURE 500MG 10 SBOX,1
CARTIGEN-FORTE TAB 10 BOX,3
CCQ50 TAB 10 SA,1
CEDRIN-GM TAB,19
CEFADROX-500MG TAB 10 S,2
CEFOCLOX TAB XL 10 S,2
CEFOXIM 500 TAB 10 SF,1
CEFOZYT CV TAB 10 SF,1
CEFTAS-200 TAB 10 S,1
CEFTUM 250MG TABS. 4 S,3
CEFTUM-500MG TAB 4 S,1
CELIN CHEWABLE TAB 20 S,7
CELIN + CHEW LEMON TAB,15
CELIN 500MG TAB 25 S,4
CELOL MAX CAP,1
CELOL XT PLUS TAB,2
CELONG TAB,1
CEPODEM XP 325 10 S BOX,4
CEPODEM-200mg TAB 10 SF,3
CEROXIM XP 625 6TAB,1
CETAPHIL GENT. SKIN LOTION 250,1
CETAPIN XR 500 TAB,3
CETZINE TAB 10 S,1
CHLOROCOL -(PLUS) DROP 5ML,2
CHOLIV SYP 200ML,1
CHYMORAL FORTE 20 S,4
CHYMORAL-AP TAB 10 SN,2
CHYMORAL-BR TAB 10 SBM,1
CHYMORAL-PLUS TAB 15 S,1
CIDMUS 50MG TAB,10
CIFRAN-250mg TAB 10 S,1
CIFRAN-500mg TAB 10 S,2
CIFRAN-OZ TAB 10 S,2
CILACAR C 6.25MG,3
CILACAR T 80 TAB 10 S,4
CILACAR TC 6.25 10 S,3
CILACAR-20MG 10 S,6
CILACAR-5 TAB 10 S,6
CILACAR-T TAB 10 SBOX,3
CILAHEART-10 TAB 10 SF,2
CILAPAM FN TAB,2
CILAPAM FORTE TAB,1
CILIX T 10/40 TAB,1
CIMUNE TAB,3
CINEMAX TAB,3
CINTODAC CAP 10 SF,5
CIPCAL-500 TAB 15 SBW,1
CITAFEEL FORTE,2
CIZASPA X TAB,1
CLAMIST TAB 10 S,2
CLAVIDUR-625 TAB,1
CLAVILIP 10 TAB,2
CLAVILIP-20 TAB,3
CLAVIX GOLD 20 TAB,2
CLAVSUN-625 TAB,2
CLAVY 625 TAB 10 S,2
CLINCIN GEL 20GM,1
CLODUX -0.25,1
CLONAFIT-0.50 MD TAB 10 SA,1
CLONIL 75 SR TAB 10 SBR,3
CLOP-G CREAM 25GM,4
CLOPILET TAB 15 SF,2
CLOPILET A 75 TAB***,2
CLOPITAB 75MG TAB 15 S,3
CLOPITAB- A 75 15 SF,2
CLOPITAB-A 75MG 15 SB,2
CLOPITORVA-10mg CAP 10 SF,2
CLOPIVAS-75 TAB 15 SF,2
CMC EYE DROPS 10ML,1
COBADEX-CZS TAB 15 S,9
CODESOFT- EPO CAP 15 S,1
COECORTT-6 TAB,17
COED3 SYP. 5ML,2
COLAROS TAB,3
COLDEX MINT SYP 100ML,1
COLIMEX DROP 10ML,2
COLIMEX SYP 30ML,1
COLIMEX DF DROP 15ML,2
COLIMEX TAB 10 S,4
COLIZA D SYP 30ML,1
COLOSPA - X TAB 15 S,2
COLOSPA 135MG TAB 15 S,2
COMBIFLAM TAB. 20 S,3
COMBIMIST L RESPIC CAP***,3
COMPLAN(KESAR-BADAM)500GM,1
CONCOR 5MG TAB 10 S,3
CONCOR-COR 1.25 10 SB,3
CONCOR-COR 2.5MG 10 S,5
CONSEVEL CAP 10 SF,4
CORALIUM-D3 TAB 10 SBOX,3
CORBIS AM 5 TAB,1
CORCAL D 400 TAB 10 S,2
CORCIUM PLUS CAP 10 S,6
CORDARONE 100MG TAB 10 S,2
CORIMINIC DROP15ML,2
CORMUZIK CREAM 10GM,3
CORSYL SYP 100ML,7
CORUS CAP 10 SBB,4
CORVADIL A TAB 15 S,1
COSKLOT MF TAB,1
COSKLOT PLUS TAB 10 SBP,4
COVANCE-AT TAB 10 SBB,2
COVERSYL 2MG TAB 10 S,2
CREMAFIN PLUS LIQ. 225ML,5
CRINA-NCR 10MG TAB 10 SBW,2
CROCIN 650 15 SBN,1
CROCIN DROP 15ML,1
CROTORAX CREAM 20GM,1
CTD-6.25 TAB 15 S,5
CTD-T 6.25/40 TAB 10 SBOX,1
CTD-T 6.25/80 TAB 10 SA,1
CURENZ TAB,10
CYRA TAB 10 S,7
CYRA 40MG TAB 10 S,4
CYRA-D CAP 10 SF,10
CYRA-LS TAB 10 SA,1
CYTOLOG-200MG 4 SA,4
CZ 3 TAB 10 SBW,1
CZHH DUSTING POWDER 100GM,1
D-BOSE 0.3 TAB,2
D-PROTIN (CHOCO) 500GM,5
D-PROTIN C F 500GM,1
D-RISE 2000 TAB 10 SB,4
D-RISE 60K CAP 4 SBOX,1
DABIGO 150 TAB,1
DALACIN-C 300mg CAP10 S,1
DAPAGREAT-10 TAB,2
DAPARYL 10 TAB,2
DART TAB 10 S,3
DAXID-100 TAB,2
DAZIT-5 TAB 10 SBOX,1
DAZIT-5 TAB,7
DECOLIC SYP 30ML,2
DEFCORT 30MG 6 S,1
DEFCORT 12MG TAB 6 S,1
DEFCORT 6MG TAB 10 S,1
DEFLOZ-30 TAB 10 S,1
DEPAXIL-CR 12.5 10TAB,1
DEPLATT A 75 TAB,3
DEPLATT CV 20 CAP 10 S,6
DEPLATT-75mg TAB 15 S BOX,1
DEPRANEX-5 TAB,2
DEPURA 60K SF 5ML,3
DEPURA CAL 10,3
DERIPHYLLIN RTD 150 30 BW,2
DERIPHYLLIN RTD 300 30 S,1
DERIPHYLLIN- M TAB 10 SF,1
DERIVA CMS GEL 15GM,1
DERMAQUIT-5 15GM,1
DESOWEN .05% LOTION 30ML,1
DESVAL-ER 500 10 SBW,2
DETTOL LIQUID 125ML,1
DEXACORT N EYE OINT. 5GM,1
DEXONA INJ. 2ML,6
DEXONA TAB,5
DEXORANGE SYP 200ML,3
DIAFOOT SB CREAM 100GM,1
DIAMICRON XR 60 TAB 14 S,4
DIAVIT -PLUS CAP 10 SBB,3
DICALIS TAB,5
DICLOGESIC TAB 10 SBW,14
DICLOMOL TAB 10 S,2
DICONAL NASAL DROP 10ML,1
DICSAL GEL 30GM,1
DIGENE GEL (O) 200ML,1
DIGENE MINT TAB 15 S,1
DILZEM CD 120MG CAP 10 SA,3
DILZEM SR TAB,1
DILZEM-SR 90MG TAB,2
DIOF DS SYP 60ML,1
DIOVOL FORTE LA SYP 170ML***,1
DIOVOL FORTE SYP(MINT)SF 170ML,2
DIOVOL MINT FLAVOUR,1
DIPROBATE - G PLUS CREAM 30GM,3
DISPOVAN SYRINGE 2ML,10
DISPOVAN SYRINGE 5ML,10
DISPRIN TAB 10 S,1
DIVAA-OD 500 TAB 10 SF,2
DIZIRON-25 TAB,3
DIZITAC TAB 10 SBW,1
DOFENAC EYE DROPS 5ML,1
DOLO-650mg TAB 15 SBN,3
DOLONEX INJ 2ML,2
DOLOPAR TAB 10 S,2
DOMLI-R TAB 10 S,3
DOMPAN TAB 10 SF,2
DOMPAN-FORTE TAB 10 SF,5
DOMPAN-SR TAB 10 SF,4
DOMSTAL 10 DT TAB,4
DOMSTAL 10 TAB 10 S,10
DOMSTAL DT 10MG TAB,1
DOMSTAL-BABY DROPS 5ML,1
DONAMEM-10 TABS 10 S,3
DONAMEM-5 TAB 10 SBOX,2
DONEP 5MG TAB 15 S,2
DORFREE MR 8 TAB,11
DORSUN T EYE DROP 5ML,1
DOXIMYCIN TAB,1
DOXIRICH-LB TAB,6
DOXOVENT 400MG TAB 10 S,4
DOXYCEPT TAB 8TAB,12
DOXYTRUM LB CAP,9
DOZOLAMIDE T EYE DROP 5ML,1
DREP EAR DROP 5ML,1
DROLIC 80 TAB 10 S,1
DRONIS-20 TAB 21 S,1
DRONIS-30 TAB 21 S,1
DROTIN DS TAB 15 S,11
DROTIN TAB,4
DROTIN-M TAB 10 SBR,1
DROTIN-PLUS TAB 10 SBY,1
DULANE - 30 CAP 10 SB,3
DULANE-M 20 CAP 10 SB/R,1
DUOLIN 3 RESPULES 3ML,11
DUOLIN CFC FREE INHALER 200MD,4
DUONEM-200 3 SF,2
DUONEM-200 TAB,1
DUPHALAC SYRUP 250ML,1
DUPHALAC SYP 450ML,1
DURJAY TAB 3 S,2
DUZELA-20 CAP 10 SB,16
DV 2K CAP 10 S,2
DV 400 SYP 30ML,1
DV 60K CAP,3
DYDROBOON 10 TAB,1
DYDROFEM-10 TAB,1
DYNAGLIPT TAB 10 S,1
DYNAPAR AQ INJ 1ML,4
DYTOR 20 TAB,2
DYTOR PLUS 5MG TAB 15 S,2
DYTOR PLUS LS TAB,2
DYTOR-10MG TAB 15 SB,3
DYTOR-5 TAB 15 SBW,6
E-DICLO GEL 30GM,2
E-PANTO 40 TAB,10
E-PRIME 1000 CAP,2
EASUM FOOD 400GM,1
EBERWIN CREAM 30GM,1
ECOD PLUS CAP 15 S,4
ECONORM SACHETS 1 S,6
ECONORM CAP 5 SA,2
ECOSPRIN 150MG TAB 14 S,5
ECOSPRIN 75MG TAB 14 S,12
ECOSPRIN-AV 75 CAP 15 S,26
ECOSPRIN-AV 75/20 CAP 10 SF,22
ECOSPRIN-GOLD 20 TAB 15 S,3
EFNOCAR-40 TAB 10 S,6
EKLOT-500 TAB 10 SF,1
ELAXIC-P 10TAB,1
ELECTRAL GRANULES 21.8GM,11
ELECTRAL GRANULES 4.4GM,8
ELECTRO ORS LIQUED 200ML,4
ELIQUIS-2.5MG TAB,2
ELIQUIS-5GM TAB (2 X 10),1
ELIWEL 25 TAB 10 SF,4
ELTROXIN 100MG 100 S,1
ELTROXIN 25MG 120 S,2
ELTROXIN 50MG 100 S,3
EMTY SOLUTION 200ML,5
ENAM 5MG TAB 15 S,4
ENCELIN M 50/1000 TAB,1
ENCELIN M 50/500 TAB,4
ENCORATE CHRONO 500 10 S,6
ENERZEST POWDER 50GM,3
ENFAMIL A+ (S-1) 400GM,1
ENSURE DIABETIC CARE 200GM,1
ENSURE DIABETIC VANILA 400GM,1
ENSURE VANILA-400GM,1
ENTEROQUINOL TAB,2
ENZOFLAM TAB 10 SBB,1
ENZOMAC PLUS 10 SBOX,1
ERGOSTAT TAB 10 S,1
ERITEL -40 TAB,2
ERITEL H TAB 15 S,2
ESIFLO 250 INHALER,1
ESLO-5 TAB,5
ESOZ-40MG TAB 15 SA,3
ESOZ-D 40 TAB,1
ESPIN-AT TAB 10 SA,1
ESPRA DSR TAB,1
ESREDEP PLUS TAB,3
ETIZOLA 0.25 TAB,3
ETIZOLA 0.5 TAB,9
ETIZOLA-BETA 0.5 10 SBB,2
ETIZOLA-PLUS 5 TAB 10 SA,2
ETOGESIC ER-600 TAB 10 S,3
ETOSA-P TAB,52
ETOSHINE-90 TAB 10 SBW,1
ETOSHINE-MR TAB 10 S BOX,4
ETOVA-ER 600 TAB 10 SA,1
EUREPA V 1/0.3TAB,14
EVA-Q PLUS SYP 60ML,1
EVION-400MG CAP 10 S,110
EVION-LC TAB 10 S,1
EVITE-400 TAB,32
EYEMIST EYE DROP 10ML,2
EYEMIST EYE DROP 5ML,2
EZACT-90 TAB 10 SBW,1
EZACT-MR TAB 10 SBY,1
FAA-20 TAB 10 S BOX,2
FAMOCID 20MG TAB 14 s,15
FAMOCID 40MG TAB 14 S,60
FAMONEXT 20 14 S,4
FAMTAC 40MG TAB 14 S,10
FARONEM ER TAB,1
FARONEM-200 TAB,2
FEBUGET 40 TAB,1
FEBUGET-40 TAB 10 SBY,5
FEBUMAC-40 TAB 10 S BOX,6
FEBUNA -40 TAB,31
FEBUSTAT-40MG TAB,5
FEBUTAZ-40 TAB 10 S BOX,2
FEBUTAZ-80 TAB 10 SBY,1
FEFOL-Z CAP 15 S,1
FELIZ-S PLUS 5 10 SF,3
FELIZ-S-5mg TAB 10 Sby,2
FEMICYN SYP 450ML,2
FEN XN GEL 30GM,15
FERIKIND TAB 10 SF,2
FERIUM XT TAB 10 SBOX,7
FERIZA -XT TAB,1
FERONIA XT DROP 15ML,1
FESTAL N TAB 10 S,1
FIXTRAL 100MG CAP 7 S,3
FLAGYL 400MG TAB 15 S,1
FLANZEN - D TAB 15 SBM,1
FLAVEDON-MR TAB 10 SBY,17
FLEXON-MR TAB 10 S,1
FLODART PLUS TAB 10 SF,1
FLUCEPT-150 TAB,6
FLUNARIN-10MG TAB 10 SB,3
FLUNARIN-5MG TAB 10 S,2
FLUNER-10MG TAB 10 SBY,8
FLUNIL SYP 60ML,1
FLUNIL-60MG CAP 10 SBY,4
FLUPAN-150 CAP,2
FLUTIFLO-FT N/SPRAY 1 S,1
FOL 1 2 3 TAB 15 SBOX,1
FOL-123 MF TAB 10 S,3
FOLCOVIT CAP 10 S BOX,1
FOLCURE-5 TAB 10 S,3
FOLITRAX 5MG 10 S,1
FOLITRAX-10 TAB 10 SBB,1
FOLITRAX-15 TAB 10 S,1
FOLSAFE L TAB 15 S,1
FOLVITE TAB 45 SBY,7
FOMTIDE 200 INHALER,3
FOMTIDE 400 INHALER 1 S,2
FORACORT 200 INHALER,7
FORACORT 400 INHALER,1
FORACORT 400 R/C 30 S,1
FORMOSONE 250 R/C,2
FOURTS- B SYP 200ML,1
FOURTS-B TAB 15 S,2
FRUSELAC- DS TAB 10 S,1
FURIC-40 TAB,2
FUSIGEN SPRAY(S) 20GM,1
FZHH 150 MG TAB,2
GABANTIN FORTE TAB 10SF,4
GABANTIP-AT 100 TAB,2
GABAPIN NT TAB 15 S,5
GABAPIN-100 TAB,1
GABAPIN-ME 100 TAB 10 SF,3
GALVUSMET 50/1000 TAB,5
GASEX SYP 200ML,1
GATILOX-DM DROP 10ML,1
GATIQUIN EYE DROP 10ML,1
GAUZE (BENGAL) 90CM,1
GELUSIL MPS TAB,8
GEMCAL CAP 15 S,2
GEMCAL D3 TAB,2
GEMCAL- MOM TAB 30 PH.,1
GEMER P2 TAB 10 S,4
GEMER V2 TAB,3
GEMER- 1 TAB 10 S,4
GEMINOR 1MG TAB 10 SBW,5
GEMINOR M4 FORTE 15 S,2
GEMINOR-2 TAB,3
GEMINOR-M2 TAB 15 SBB,2
GENCOBA-P TAB 10 S,3
GENIBONE-D3 SOFT,4
GENOPLEX-CZS TAB 10 SBR,2
GENTEAL EYE DROP 10 ML.,1
GEPRIDE M-1FORTE TAB,2
GEPRIDE M4 FORTE,4
GERBISA-5MG TAB 10 SBB,2
GESTOFIT- SR 200 TAB 10 S,2
GI CURE DSR TAB,3
GIBTULIO-25 TAB 10 S,2
GINETTE 35 TAB. 1X21 S,1
GINKOCER PLUS TAB,5
GLIMESTAR-1 TAB 10 SBOX,1
GLIMESTAR-PM 1 TAB 10 S,3
GLIMFIRST M1 FORTE TAB 10 S,2
GLIMFIRST MP1 TAB,4
GLIMILIFE M2 TAB,3
GLIMISAVE MV 3.3 TAB,2
GLIMY- M2 FORTE TAB 10 S,1
GLIMY-1 TAB,1
GLIMY-4mg TAB 10 SBY,2
GLISEN VM2 TAB 10 S,1
GLIZID 40MG 10 S,6
GLIZID-M TAB 15 SBW,4
GLUCO-ONE STRIPS 25 S,1
GLUCOBAY 50mg TAB 10 S,4
GLUCOGURD M1 FORTE TAB,3
GLUCONORM G 0.5 TAB 10 S,2
GLUCONORM-G 3 FORTE 15 SBM,1
GLUCONORM-G 4 FORTE 15 S,3
GLUCONORM-G 4 TAB 10 SB,1
GLUCONORM-G1 FORTE TAB,1
GLUCONORM-P 15 10 S,2
GLUCONORM-SR-1G 15 S,1
GLUCRETA M 10+1000 TAB,3
GLUCRETA TAB 10TAB,3
GLYCIPHAGE 250mg 10 S,2
GLYCIPHAGE 500MG 20 S,4
GLYCIPHAGE 850MG TAB 10 S,6
GLYCIPHAGE G1 TAB 10 S,3
GLYCIPHAGE G2 TAB 10 S,3
GLYCIPHAGE PG2 TAB,5
GLYCIPHAGE SR 500 10 S,5
GLYCIPHAGE VG2 TAB,3
GLYCOMET 1 GM TAB,2
GLYCOMET TRIO FORTE 1 10 S,1
GLYCOMET TRIO FORTE 2 TAB,3
GLYCOMET-GP-1 TAB 15 S,1
GLYCOMET-SR 1 GM 15 S,4
GLYNAMIC M1 FORTE TAB 10 S,2
GLYNAMIC MV2 TAB,6
GLYNASE TAB 10 S,4
GLYNASE- MF TAB 10 S,9
GLYPRIDE 1MG TAB 10 SBW,3
GLYPRIDE-2 TAB,5
GLYTOPAN DSR TAB,2
GLYTOPAN-L CAP,2
GLYXER MP2 TAB,1
GP-1 TAB 10 S,3
GRAVOL TAB 10 SBB,1
GRENIL TAB 10 S,6
GRILINCTUS BM SYP 100ML,2
GROVIVA 400GM,1
GTN SORBITRATE-CR 2.6 30 S,3
HALOVATE-S OINT 10GM,1
HAND CARE GLOVES 1 S,9
HAND SANITIZER (S),1
HCQS-200 TAB 15 S,7
HEALTH-OK TAB 15 SBOX,1
HEPLOCK INJ. 2ML,2
HEXIDINE M/WASH 160ML,1
HHAZI-250 TAB,2
HHCEFI 100 DRY SYP 30ML,1
HHLINCTUS JUNIOR SYRUP 100ML,1
HHMITE CREAM 30GM,1
HHSALIC OINT 10GM,1
HHZOLE CREAM 10GM,1
HIFENAC-MR 10 SB,2
HIFENAC-P TAB 15 S,1
HORLICKS 1KG,2
HOT BAG (DUCK BACK) 1 S,1
HUMAN ACTRAPID 40IU 10ML,2
HUMAN MIXTARD 40IU 10ML,2
HYCIBEX TAB 10 SBOX,1
HYDENT PRO TOOT 70GM,1
HYOCIMAX-S TAB,1
HYPERSOL-5 EYE DROP 10ML,1
I-WIN 100 CAP,1
IBUGESIC PLUS SYP 100ML,1
ICE GEL 25GM,1
IDOMETROL TAB 10 S,1
IMDUR 30MG TAB 30 S,1
IMMUNE CZ TAB,2
IMUNCARE TAB,1
INDCLAV BID DRY SYP 30ML,1
INDERAL 10MG TAB 15 S,1
INDIZOLE 200 TAB,2
INNOVFOL HB CAP 10 S,3
INOGLA-M 500 TAB,2
INSULIN SYRINGE(D/VAN) 1ML,5
INSUMAN COMB 50 CARTRI 3ML,5
IODEX OINT. 16GM,1
IRBAN 5MG TAB,1
IROZORB SUSP 150ML,1
IROZORB TAB 10 S,2
ISCO-12 TAB,12
ISTAMET-50/1000 TAB 15 S,4
ISTAVEL 100 TAB 7 S,4
ITONE EYE DROPS 10ML,1
IVABID-5 TAB,3
IVABRAD 5 TAB 15 S,4
IVEPRED-16 TAB 10 S,6
IVERAG-12 TAB,11
IVERMETROL-12 TAB,8
IVORAL TAB 1 S,5
IZRA-40 TAB,1
J-RING M FORTE TAB,3
JALRA M 50/1000,4
JALRA M 50/850 TAB,2
JALRA OD 100 MG TAB,4
JANUMET 50/1000 15 S,4
JANUMET 50/500 15 S,2
JANUVIA-50MG TAB 7 S,1
JARDIANCE 25M TAB 10 S,1
JOHNSON WIPES 72 S,1
JOINTACE- DN TAB 15 SF,1
JUBIGLIM MV2 TAB,1
JUBINERV TAB 10 S,1
JUBIRA 20 TAB 10 S,1
K STAT 500MG TABS 10 S,1
K-STAT 250 TAB 10 S,1
K-WIN-10 INJ. 1ML,10
KARVOL PLUS CAP 10 SBG,3
KENACORT 4 TAB,10
KENACORT-0.1%O/Paste 5GM,1
KENZ SOAP,1
KERASOL-FORT LOTION 15ML,1
KETO SOAP 100GM,1
KETOADD TAB 20 S,1
