Item Name,Quantity
AUGMENTIN DUO SYP 30ML,5
AUGMENTIN-1000mg DUO TAB 10 S,1
AUGMENTIN-625 DUO TAB 10 S,5
AUGMENTIN-DDS SYP 30ML,2
AUGPEN-HS SYP 30ML,1
AUTRIN CAP 30 S,2
AVINA TAB 15 S,1
AZIBIZ-500 TAB,8
AZILIDE-500 TAB,1
AZITHRAL 500MG TAB 5 S,2
AZORAN-50mg TAB 10 SBY,1
AZOVAS-8 TAB 10 S,3
AZTOR-10 TAB 15 S,7
AZULIX 2MF TAB 15 S,2
AZULIX-2 TAB 10 SBW,6
AZULIX-4MF TAB,3
B-FIT CD TAB 10 S,1
B-LONG -F TAB 30 SBOX,1
B-VITA L SYP 200ML,4
B. PROTIN CHOCOLATE 500GM,6
BABYGESIC DROP 15 ML,3
BABYMASK 1 S,1
BACTOCLAV 625 TAB,1
BAND-AID PLAIN 1 S,54
BANDAGE (ROLLER) 2,6
BANDAGE (ROLLER) 3,6
BDFIX 200MG 10S,6
BECLOSOFT CREAM 20GM,1
BECOSULES CAP 20 S,7
BECOSULES SYP 120ML,2
BECOSULES Z CAP,2
BECOZYME C FORTE TAB 15 S,3
BEIPOS EYE DROP 5 ML,1
BENALGIS 100MG TAB 10 SBW,1
BENFOMET PLUS TAB 10 SF,1
BETACAP PLUS 10 10 SF,1
BETADINE LOTION 100ML,1
BETADINE GARGLE 50ML,3
BETADINE GARGLE 100ML,4
BETADINE OINT 20GM,2
BETADINE-VAGINAL TAB 10BOX,1
BETAKIND GARGLE 50ML,1
BETAMIL GM CREAM 25GM,1
BETAVERT 8 MG TAB 10 S,2
BETAVERT-16 TAB 10 SF,2
BETAVERT-OD-24 TAB 10 SF,1
BETNESOL FORTE TAB 20 S,2
BETNESOL TAB 20 S,3
BETNOVATE C OINT 30GM,1
BETONIN AST SYP 400ML,3
BETT INJ 0.5ML,2
BEVON SYP 200ML,3
BEVON CAP 15 S,1
BEVON DROP 15ML,1
BIFILAC CAP 10 SF,4
BIFILAC SACHETS 3 S,9
BIFILAC-GG CAP,1
BIFILAC-HP CAP 10 SF,3
BILASURE-M TAB,1
BILUMA CREAM 15MG,1
BIO D3 FEM CAP,2
BIO D3 MAX TAB,2
BIO D3 XT TAB,9
BISOHEART 5 MG TAB 10 S,4
BONEVA PRO TAB,5
BOROLINE CREAM 21GM,1
BPGARD-AMH TAB,1
BRAKKE TAB 10 S,1
BRANOLIA SYP 200ML,1
BRAVITIM ZL SYP 200ML,1
BRICAREX-A EXPT. 100ML,1
BRO-ZEDEX SYP 100ML,1
BROMEZER TAB 10 S,1
BROZEET LS PLUS 100ML,1
BRUFEN 400MG TAB 15 S,3
BRUPAL KID TAB 10 S,1
BTN ULTRA TAB 10 SBOX,1
BUDECORT 0.5MG RESPULES,15
BUDECORT-100 INHALER 1 S,1
BULARID L TAB,1
BUPRON SR 150 TAB 10 S,3
BURNOL CREAM (S) 10GM,1
CABGOLIN 0.25 TAB,1
CAFRAGIN TAB 10 S,4
CAL-123 TAB 15 S BOX,3
CALCIDEF TAB,2
CALCIMAX D 1000 TAB 30 S,3
CALCIMAX-FORTE TAB 30 S,3
CALCIROL SACHET 1GM,4
CALCIUM LACTATE (BD) 25g.,1
CALDUX-CT TAB,3
CALPOL DROP 15ML,1
CALPOL 120mg SUSP 60mL,1
CALPOL 500 TAB 15 S,2
CALPOL 650 TAB 15 S,17
CALPOL-250mg SYP 60ML,4
CALREP HD TAB,2
CANDIBIOTIC EAR DROP 5ML,1
CANDID B CREAM 20GM,2
CANDID B LOTION 30ML,2
CANDID LOTION 30ML,1
CANDID POWDER 100GM,2
CANDID POWDER 50 GM,1
CANDID SOAP 125GM,1
CANDID TOTAL CREAM 20GM,2
CANDITRAL 200 (CAPS) 10 S,1
CANDITRAL SB 50MG TAB,5
CANDITRAL-100 CAP,3
CANSOFT-CL TAB 3 S BOX,1
CANVAZ GEL 15GM,1
CARDACE 2.5 TAB 15 S,2
CARDACE 5 TAB,4
CARDIVAS IN 12.5 + 5 TAB,6
CAREPROST EYE DROP 3ML,1
CARMOZYME SYP 100ML,1
CARMOZYME SYP 450ML,5
CARNITOR PLUS TAB,1
CARTIGEN PRO TAB,1
CARVIDON MR TAB,5
CC 74 TAB,3
CCQ25 TAB 10 SA,1
CEDRIN-GM TAB,8
CEFAKIND 250 TAB 10 SA,1
CEFAKIND- CV 500 10 SF,1
CEFAKIND-500mg TAB 10 SA,3
CEFOCLOX TAB XL 10 S,1
CEFTAS-200 TAB 10 S,1
CEFTUM-500MG TAB 4 S,1
CELFAST MR TAB,1
CELIN CHEWABLE TAB 20 S,2
CELIN 500MG TAB 25 S,5
CEPODEM XP 325 10 S BOX,3
CEPODEM-200mg TAB 10 SF,2
CEPODEM-DS-50mg SYP 30ML,1
CERELAC S-2(RICE-VEG) 300GM,1
CERELAC S-3(W/R/M/FRUIT),1
CERELAC S-4(M/GR.5 FRUTS),1
CERUKLIN DROP 10ML,1
CETAPIN-V 0.3 TAB,1
CETGEL CAP 10 S,1
CETZINE SYP 60ML,1
CETZINE TAB,2
CHEERIO T. PASTE 75GM,1
CHERI SYP 200ML,1
CHERI XT TAB,2
CHERICOF SYP(L) 100ML,1
CHERICOF-LS SYP 100ML,2
CHYMORAL FORTE 20 S,2
CHYMORAL-BR TAB 10 SBM,1
CIDMUS 50MG TAB,3
CIFRAN-500mg TAB 10 S,3
CIFRAN-OZ TAB 10 S,2
CILACAR 10 TAB,1
CILACAR C 6.25MG,4
CILACAR T 80 TAB 10 S,2
CILACAR TC 6.25 10 S,6
CILACAR-20MG 10 S,11
CILACAR-5 TAB 10 S,5
CILACAR-T TAB 10 SBOX,3
CILAHART-T TAB 10 S,1
CILAHEART T TAB,2
CILAPAM FN TAB,2
CILAPAM PLUS TAB,1
CILAPAM-H TAB 10 SBOX,2
CILATE-K2 TAB 10 SA,3
CINEMAX TAB,1
CINTAPRO-OD 10TAB,2
CINTIGO TAB 10 S,1
CIPLOX 500MG TAB 10 S,2
CIPLOX-D EYE DROP 10ML,1
CIPLOX-TZ TAB 10 S,1
CITAL UTI SYP 200ML,2
CITAPURE FORTE TAB 10 SBN,1
CITIMAC-P TAB 10 S,1
CLAMIST TAB 10 S,1
CLAVAM 625MG TAB 10 S,5
CLAVILIP 10 TAB,1
CLAVILIP-20 TAB,1
CLAVIX GOLD 20 TAB,1
CLAVPOD 325MG TAB 10 S,1
CLINCIN 300MG CAP 10 S,1
CLO DIP 1MG,2
CLOBEN G OINT(L) 15GM,1
CLODUX-0.5MG TAB 10 S,1
CLONAX MD 1 TAB 10 S,3
CLONIL 75 SR TAB 10 SBR,3
CLOP-G CREAM 25GM,1
CLOPILET TAB 15 SF,1
CLOPILET A 75 TAB***,6
CLOPILET- A 75 CAP***,3
CLOPITAB-A 75MG 15 SB,2
CLOPIVAS-75 TAB 15 SF,4
CODESOFT- EPO CAP 15 S,10
COECORTT-6 TAB,17
COED3 SYP. 5ML,31
COLAROS TAB,7
COLICAID DROP 15ML,1
COLIMEX SYP 30ML,2
COLIMEX TAB 10 S,3
COLIZA D SYP 30ML,1
COLIZA DROP 30ML,1
COMBIFLAM TAB. 20 S,4
COMBITIDE 250 INHALER 1 S,1
CONAZEX-100 CAP,2
CONCOR 5MG TAB 10 S,1
CONCOR-COR 1.25 10 SB,2
CONCOR-COR 2.5MG 10 S,13
CONSEVEL CAP 10 SF,2
CONZOLE-M LOTION 30ML,1
COR-3 TAB 15 S,1
CORABRAD-5 TAB,1
CORALIUM-D3 TAB 10 SBOX,2
CORBIS AM 5 TAB,1
CORBIS-2.5 TAB,2
CORCIUM PLUS CAP 10 S,5
CORCIUM D3 TAB,1
CORIMINIC SYP 60ML,3
CORSYL SYP 100ML,2
CORTYLIV SYP 60ML,1
CORTYLIV TAB,2
CORVADIL A TAB 15 S,2
CORVADIL-A TAB 10 SB/W,1
COSLYTE POWDER 4.20GMS,5
COTTON (BENGAL) 50GM,2
COVANCE-AT TAB 10 SBB,3
COVATIL CV 500 TAB,1
CRANMED 250MG TAB 10 S,3
CREMAFIN PLUS LIQ. 225ML,4
CRIXAN GRANULE 30 S,1
CRIXAN SYP 125MG 30ML,3
CRIZ-M TAB 10 SA,1
CRIZ-M SYP 60ML,4
CROCIN 650 15 SBN,2
CROCIN DROP 15ML,2
CROCIN DS SYP. 60ML,1
CROTORAX CREAM 20GM,1
CTD T 12.5/80 TAB,1
CTD-6.25 TAB 15 S,2
CUTINORM BAR 75GM,1
CUTISOFT CREAM TUBE,1
CV MAX 625 TAB,1
CV-MAX 457 DRY SYP 30ML,2
CYAPTIN SYP 200ML,1
CYBLEX M 30 XR TAB,1
CYBLEX MV 80.3 TAB,1
CYCLOPAM SUSP. 30ML,1
CYRA TAB 10 S,3
CYRA-D CAP 10 SF,13
CYRA-LS TAB 10 SA,2
D-BOSE 0.2 TAB,1
D-BOSE 0.3 TAB,4
D-PROTIN (CHOCO) 500GM,1
D-RISE 2000 TAB 10 SB,3
D-VENIZ 50MG TAB 10 SBW,2
D. PROTIN CHOCOLATE 200GM,2
D3 BABY 30 ML,1
D3 MUST DROP 15ML,1
DAILYCAL-500 TAB 15 SBW,1
DALACIN-C 300mg CAP10 S,4
DAPABITE 10 TAB,3
DAPABITE 5 TAB,1
DAPAGREAT-10 TAB,2
DAPANOVA-10 TAB,3
DAPARYL 10 TAB,1
DAPAVEL M 10/1000 TAB,1
DAPAZOL-10 TAB,1
DAPLO-10 TAB,2
DART TAB 10 S,6
DAZIT-5 TAB,9
DECDAN INJ 2ML,9
DECOLIC TAB 10 S,1
DEFCORT 12MG TAB 6 S,1
DEFCORT SYP 30ML,3
DEFZA 6 TAB 10 SF,2
DEKSEL ORAL SOLU 5ML.,2
DELETUS-D SYP 100ML,1
DELPONORM SACHET,3
DELTONE 60MG CAP 10 S,1
DENTOGEL GEL 10GM,1
DEPAXIL-CR 25 TAB 10 SF,2
DEPLATT A 75 TAB,3
DEPLATT CV 20 CAP 10 S,3
DEPRAN -L TAB 15 S,1
DEPURA 60K SF 5ML,2
DEPURA CAL 10,3
DERIPHYLLIN BM EXP 120ML,1
DERIPHYLLIN INJ. 2ML,2
DERIPHYLLIN RTD 150 30 BW,3
DERIPHYLLIN RTD 300 30 S,1
DERIPHYLLIN TAB,1
DERIVENT PEAD SYP 100ML,1
DERIVENT SYRUP,3
DERMADEW BACT SOAP 75 GM,1
DERMADEW FACE WASH 100ML,1
DERMADEW LITE SOAP 50G,1
DEROBIN OINTMENT 30GM,1
DESOSOFT CREAM 10GM,1
DESVAL-ER 250 TAB,2
DETTOL LIQUID 125ML,2
DETTOL LIQUID 250ML,1
DEVIRY 10MG TAB 10 S,1
DEWSOFT CREAM 50GM,1
DEXORANGE CAP,1
DEXORANGE SYP 200ML,4
DIAFOOT SB CREAM 100GM,1
DIAMICRON XR 60 TAB 14 S,6
DIANE 35 TAB 21 SBOX,2
DIAPRIDE-M1 FORTE 10 SB,3
DIAVIT -PLUS CAP 10 SBB,3
DICAL-D TAB,4
DICALIS TAB,4
DICLOGESIC TAB 10 SBW,10
DICLOMOL TAB 10 S,1
DICLORAN A TAB 10 S,1
DICORATE ER-500mg 10 SF,1
DICSAL GEL 30GM,1
DIGENE (MINT) TAB 15 S,3
DIGENE GEL (O) 200ML,1
DIGENE MINT TAB 15 S,1
DILZEM CD 120MG CAP 10 SA,3
DILZEM CD 90 CAP 10 SA,2
DILZEM SR TAB,1
DILZEM-SR 90MG TAB,3
DIMOL TAB 10 S,1
DIOF DS SYP 60ML,2
DIOVOL FORTE SYR(MINT)SF450ML,1
DIPROBATE - G PLUS CREAM 30GM,3
DIPROBATE PLUS CREAM 30MG,1
DISPOVAN SYRINGE 2ML,19
DISPOVAN SYRINGE 5ML,5
DISPOVAN SYRINGE 10ML,5
DIZIRON TAB,1
DIZIRON-25 TAB,2
DK GEL 30GM,1
DOFENAC EYE DROPS 5ML,1
DOLAMIDE TABS 10 S,1
DOLONEX -DT TAB 15 S,1
DOLONEX 40MG INJ. 2ML,2
DOLONEX-DT 20 TAB 10 SBW,1
DOMPAN-FORTE TAB 10 SF,1
DOMPAN-SR TAB 10 SF,2
DOMSTAL 10 DT TAB,5
DOMSTAL-BABY DROPS 5ML,1
DONAMEM-10 TABS 10 S,2
DONAMEM-5 TAB 10 SBOX,3
DORFREE MR 8 TAB,33
DORZOX EYE DROP 5ML,2
DOSYL CAP,1
DOXINATE FORTE 10 S,1
DOXOLIN M TAB,1
DOXOVENT 400MG TAB 10 S,2
DOXT-SL CAP 10 SF,13
DOZOLAMIDE T EYE DROP 5ML,1
DREP EAR DROP 5ML,4
DROGYNA TAB,1
DRONIS-20 TAB 21 S,1
DRONIS-30 TAB 21 S,1
DROTIN DS TAB 15 S,15
DROTIN PLUS TAB,5
DROTIN TAB,3
DROTIN-M TAB 10 SBR,2
DROTIN-PLUS TAB 10 SBY,1
DUB-5 TAB 10 S BOX,4
DUBAGEST-SR 200 TAB 10 SBOX,1
DUKAST L TAB,2
DULANE - 30 CAP 10 SB,2
DULOREN-20 TAB,2
DUOLIN 3 RESPULES 3ML,10
DUOLIN FORTE INHALAR 1MD,1
DUOLIN ROTACAPS 30 S,2
DUOMATE TRANSCAPS 20 S,1
DUPHALAC SYP 150ML,1
DURJAY TAB 3 S,2
DUZELA-20 CAP 10 SB,7
DV 60K CAP,2
DYDROFEM-10 TAB,4
DYNAGLIPT TAB 10 S,1
DYNAGLIPT-M FORTE,1
DYNAPAR AQ INJ 1ML,1
DYTOR 20 TAB,1
DYTOR PLUS LS TAB,2
DYTOR-10MG TAB 15 SB,5
DYTOR-5 TAB 15 SBW,3
DYTOR-PLUS 10 TAB 15 SB,2
E-COD PLUS CAP 15 S,3
E-DICLO GEL 30GM,10
E-PANTO 40 TAB,9
E-PRIME 1000 CAP,7
EBERNET CREAM 15mg,1
EBERNET CREAM 30GM,1
ECONORM SACHETS 1 S,6
ECOSPRIN 150MG TAB 14 S,2
ECOSPRIN 75MG TAB 14 S,5
ECOSPRIN-AV 75 CAP 15 S,26
ECOSPRIN-AV 75/20 CAP 10 SF,19
ECOSPRIN-GOLD 20 TAB 15 S,1
ELAXIC MR TAB,15
ELAXIC-P 10TAB,2
ELECTRAL GRANULES 21.8GM,19
ELIWEL 25 TAB 10 SF,2
ELTROXIN 75MG 60 S,2
ELTROXIN 100MG 100 S,2
ELTROXIN 25MG 120 S,1
ELTROXIN 50MG 100 S,2
EMANZEN FORTE TAB 10 S,2
EMESTAT OD TAB,10
EMOFORM-R PASTE 150GM,2
EMTY SOLUTION 200ML,2
ENAM 5MG TAB 15 S,3
ENCELIN M 50/1000 TAB,2
ENCELIN OD 100 TAB,2
ENCORATE CHRONO 500 10 S,3
ENO COLA SACHET 1 S,2
ENSURE VANILA-400GM,1
ENTEROMYCETIN OTIC DP 5ML,1
ENTEROQUINOL TAB,2
ENTROFLORA CAP 10 SF,1
ENTROFLORA SUSP 5ML,5
ENVAS-10 TAB,1
ENZAR FORTE TAB 15 SF,1
ENZELO-10000 CAP,3
ENZOMAC FORTE TAB 10 S BOX,1
ENZOMAC TAB,1
EOFIL TABS 10 S,3
EPTOIN 100MG TAB 100 S,1
EPTUS 25 TAB,2
ERAFOS 8 SACHET,1
ERITEL -40 TAB,2
ESLO-5 TAB,2
ESOFINE-40 TAB,2
ESOZ-40MG TAB 15 SA,8
ESOZ-D 40 TAB,1
ESPRA-40 TAB 10 S,4
ESREDEP PLUS TAB,3
ESSENTIALE - L CAP 10 S,4
ETILAAM-S 5 TAB,3
ETIZOLA 0.25 TAB,4
ETIZOLA 0.5 TAB,8
ETOSA-P TAB,76
ETOSHINE-MR TAB 10 S BOX,3
ETOVA-ER 600 TAB 10 SA,2
ETROBAX-120MG 10 S,2
EUREPA 0.5 TAB,1
EUREPA V 1/0.3TAB,3
EUREPA-1 TAB,9
EVALON CREAM 15GM,1
EVERFRESH HYGIENE 100ML,1
EVION-400MG CAP 10 S,135
EVION-LC TAB 10 S,2
EVITE-400 TAB,21
EXUBER 15 TAB 10 S,1
EYEMIST EYE DROP 10ML,4
EYEMIST EYE DROP 5ML,1
EZACT-60 TAB 10 S,1
EZORB FORTE TAB,1
F-TIN 20MG 10 S,5
FAMOCID 20MG TAB 14 s,11
FAMOCID 40MG TAB 14 S,52
FAMTAC 40MG TAB 14 S,6
FEBUGET 40 TAB,3
FEBUGET-80 TAB 10 SBY,3
FEBUGOOD 40 10 SBW,1
FEBUMAC-40 TAB 10 S BOX,61
FEBUNA -40 TAB,31
FEBUSTAT-40MG TAB,1
FEFOL-Z CAP 15 S,1
FELIZ S PLUS TAB,2
FELIZ-S PLUS 5 10 SF,3
FEMILON TAB 21 S,1
FEN XN GEL 30GM,22
FEN-XN GEL 30GM,1
FENZA 600MG CAP 1 S,2
FENZA WASH 100ML,2
FERIKIND TAB 10 SF,3
FERISOME TAB,3
FERTISURE-M TAB 10 SBM,1
FESTAL N TAB 10 S,1
FEXOVA-120 TAB,2
FHEAL OVOLES 6 S,1
FIDONAL CREAM 30GM,1
FINAX 1MG TAB 30 SF,1
FINEGLIM-M2 TAB,1
FINEMOX CV 625 TAB 10 S,2
FINTOP AF CREAM,1
FLAVEDON-MR TAB 10 SBY,3
FLEXON TAB 15 S,2
FLODART PLUS TAB 10 SF,1
FLOREVA CAP 10 S,3
FLUANXOL-0.5MG TAB 10 SF,1
FLUCORT SKIN LOTION 1% 30ML,1
FLUDAC-20MG CAP 15 S,1
FLUNARIN-5MG TAB 10 S,3
FLUNIL-20MG CAP 10 SBW,1
FLUNIL-60MG CAP 10 SBY,2
FLUPAN-150 CAP,1
FLUTIBACT OINT 10GM,1
FOL 1 2 3 TAB 15 SBOX,1
FOLEYBALLON CATHETER SILI. -16,1
FOLITRAX 5MG 10 S,1
FOLITRAX 7.5MG TAB 10 SB,2
FOLITRAX-15 TAB 10 S,1
FOLSAFE L TAB 15 S,1
FOLVITE TAB 45 SBY,8
FOMTIDE 200 INHALER,1
FORACORT 200 INHALER,2
FORACORT 200 R/C 30 S,1
FORACORT 400 INHALER,1
FORAIR 250 INHALAR,1
FORGLYN FORTE RESPICAPS 30 F,1
FORMOSONE 250 R/C,1
FOURTS- B DROP 15ML,1
FOURTS-B TAB 15 S,1
FRANXIT TAB 10 SA,2
FRUSELAC TAB 10 S,3
FRUSELAC- DS TAB 10 S,1
FUCIDIN CREAM 15GM,1
FUNGIKEM-200 CAP,5
FUR XT TAB,1
FUSIGEN-DP CREAM,1
GABA PLUS 300 TAB,1
GABA-HOSIT TAB 10 SA,1
GABANTIN FORTE TAB 10SF,8
GABANTIN-PLUS TAB 10 S,1
GABAPIN NT TAB 15 S,6
GABAPIN-100MG TAB 15 SF,2
GALVUS-50MG TAB 14 S,5
GALVUSMET 50/1000 TAB,6
GALVUSMET 50/850 TAB,1
GANATON TOTAL 10 SF,1
GANATONE-OD CAP 10 SB,1
GASPAZ CAP 10 S,2
GATIQUIN-P EYE DROPS 10ML,1
GAUZE (BENGAL) 90CM,2
GEMBONE CAP 010S,4
GEMCAL CAP 15 S,4
GEMCAL XT TAB,5
GEMER DS 4 TAB,1
GEMER P2 TAB 10 S,2
GEMER V2 TAB,5
GEMER- 1 TAB 10 S,5
GEMER- 2 TAB 10 S,4
GEMER-4 TAB,1
GEMINOR 1MG TAB 10 SBW,6
GEMINOR M3 FORTE TAB 15 S,2
GEMINOR M4 FORTE 15 S,2
GEMINOR MP2 TAB,1
GEMINOR-2 TAB,2
GEMINOR-M2 TAB 15 SBB,2
GEN D3 NANO TAB,9
GENCOBA-P TAB 10 S,3
GENIBONE-D3 SOFT,1
GENTALENE PLUS CREAM 10GM,1
GEPRIDE M4 FORTE,3
GERBISA-5MG TAB 10 SBB,1
GI CURE DSR TAB,3
GINETTE 35 TAB. 1X21 S,1
GLEVO 500MG TAB 10 S,1
GLIMESTAR-PM 1 TAB 10 S,3
GLIMFIRST M1 FORTE TAB,1
GLIMFIRST M1 FORTE TAB 10 S,1
GLIMFIRST MP2 TAB,1
GLIMFIRST MV2 TAB,7
GLIMILIFE M2 TAB,3
GLIMISAVE M1 TAB 15,2
GLIMULIN MV1 TAB,2
GLIMULIN-MF TAB 15 SB,1
GLISEN VM2 TAB 10 S,1
GLIZID MR 30 TAB,3
GLIZID-M TAB 15 SBW,4
GLOEYE TAB 10 SF,1
GLUCOBAY 50mg TAB 10 S,2
GLUCOBAY M 25 TAB 10 SF,1
GLUCOGURD M1 FORTE TAB,3
GLUCON-D 100GM,1
GLUCONORM G4 TAB,3
GLUCONORM-G 1 TAB 15 S,1
GLUCONORM-G 4 FORTE 15 S,2
GLUCONORM-PG-2 TAB 15 S,2
GLUCONORM-SR-1G 15 S,1
GLUCORED FORTE 10 S,2
GLUCRETA M 10+1000 TAB,2
GLUCRETA TAB 10TAB,3
GLYCIPHAGE 250mg 10 S,3
GLYCIPHAGE 500MG 20 S,8
GLYCIPHAGE 850MG TAB 10 S,4
GLYCIPHAGE PG2 TAB,17
GLYCIPHAGE SR 1GM 10 S,7
GLYCIPHAGE SR 500 10 S,7
GLYCIPHAGE VG2 TAB,3
GLYCOMET 500MG TAB 10 S,4
GLYCOMET GP2 TAB 15 S,2
GLYCOMET SR 500 TAB,4
GLYCOMET TRIO FORTE 2 TAB,3
GLYCOMET-GP-1 FORTE 10 SB,1
GLYCOMET-GP-1 TAB 15 S,2
GLYCOMET-GP-4 FORTE TAB10 S,2
GLYMED LOTION 100ML,3
GLYNAMIC MV2 TAB,3
GLYNASE TAB 10 S,4
GLYNASE XL 10 TAB,1
GLYNASE- MF TAB 10 S,13
GLYPRIDE 1MG TAB 10 SBW,1
GLYROVA-10 TAB,5
GLYTRIN MET 500MG TAB,2
GLYXER M2 TAB,1
GOIZY GEL 30ML,2
GP-0.5 TAB,1
GP-2 TAB 10 SBW,2
GP-4 TAB 10 SB,3
GRAVOL TAB 10 SBB,2
GRENIL TAB 10 S,4
GRILINCTUS BM SYP 100ML,4
GRILINCTUS LS SYP 100ML,4
GRILINCTUS SYP 100ML,3
GRIS-ODT 250 TAB 7 SBW,1
GTN SORBITRATE-CR 2.6 30 S,1
HAIRBLESS TAB 10 SA,3
HAND CARE GLOVES 1 S,3
HCQS- 300 TAB 10 SBW,1
HCQS-200 TAB 15 S,2
HEAD CAP,10
HETRAZEN-100 TAB 30 S,2
HHAMCLAV DS DRY SYP 30ML,3
HHCEFI 100 DRY SYP 30ML,1
HHCEFI-200 TAB,1
HHDERM CREAM 10GM,1
HHLEVO M KID SYP. 60ML,1
HHLEVO TAB 10 SBW,1
HHLINCTUS JUNIOR SYRUP 100ML,4
HHLINCTUS SYP 100ML,3
HHLINTUS LS SYP 100ML,2
HHSALIC OINT 10GM,1
HHZOLE CREAM 10GM,1
HIFENAC-P TAB 15 S,4
HIFENAC-SR TAB 10 SA,3
HIMCOLIN GEL 30 GM.,1
HISTAC-150MG TAB 30 S,1
HOMO 16D TAB,2
HOMO 16N TAB,1
HORLICKS 500GM,2
HORLICKS (MOTHER) 450GM,1
HORLICKS 1KG,1
HORLICKS LITE 450GM,1
HUMAN ACTRAPID 40IU 10ML,2
HUMAN MIXTARD 40IU 10ML,4
HUMINSULIN 30/70 40IU 10ML***,2
HYNASAL DROP (DWD) 15ML,2
HYNASAL XL DROP 15ML,2
HYPONAT O 15MG 10S,2
HYVET 0.18% EYE DROP 5ML,1
I-VIT 12 INJE 1 S,5
IBUGESIC PLUS SYP 60ML,1
IDROFOS 150 TAB 3 S,1
ILADAC DSR CAP 10 S,1
IMMU C PLUS,1
IMMUNE CZ TAB,1
IMODIUM CAP 4 S,3
IMPOSIL-FORTE CAP 10 SBOX,2
INDCLAV-625mg TAB 10 S,2
INDIKOF LS SYP 100ML,1
