Item Name,Quantity
ENDOREG TAB 14 S,1
ENTEROGERRMINA ORAL SUSP 5ML,1
ENZOMAC PLUS 10 SBOX,4
ENZOMAC TAB,5
EPTOIN 100MG TAB 100 S,1
EPTUS 25 TAB,1
ERITEL -40 TAB,1
ESCIGRESS-CZ 0.5TAB,1
ESLO-5 TAB,1
ESOZ-20MG TAB 15 SA,1
ESOZ-D 40 TAB,2
ESPRA DSR TAB,3
ESREDEP PLUS TAB,3
ETIZOLA 0.25 TAB,3
ETIZOLA 0.5 TAB,13
ETOGESIC ER-600 TAB 10 S,2
ETOSA-P TAB,52
ETOSHINE-60 TAB 10 SBW,1
ETOSHINE-90 TAB 10 SBW,1
ETOSHINE-MR TAB 10 S BOX,8
ETOVA-ER 600 TAB 10 SA,2
EUREPA V 1/0.3TAB,5
EVION-200MG CAP 10 S,3
EVION-400MG CAP 10 S,117
EVION-LC TAB 10 S,10
EVITE-400 TAB,26
EYEMIST EYE DROP 10ML,1
EZACT-90 TAB 10 SBW,1
EZACT-MR TAB 10 SBY,1
F-TIN 20MG 10 S,5
FACE MASK(OXYGEN),1
FAMOCID 20MG TAB 14 s,11
FAMOCID 40MG TAB 14 S,41
FAMONEXT 20 14 S,4
FAMTAC 40MG TAB 14 S,3
FAS-3 KIT 4TAB,1
FEBUGET 40 TAB,8
FEBUMAC-40 TAB 10 S BOX,21
FEBUNA -40 TAB,35
FEBUSTAT-40MG TAB,2
FEBUTAZ-40 TAB,2
FEBUTAZ-40 TAB 10 S BOX,1
FELIZ S PLUS TAB,2
FELIZ-S PLUS 5 10 SF,2
FELIZ-S-5mg TAB 10 Sby,2
FEN XN GEL 30GM,23
FENOLIP 145MG 10 SBW,1
FERIKIND TAB 10 SF,5
FERINOVA XT TAB,2
FERIUM XT TAB 10 SBOX,7
FERONIA XT DROP 15ML,3
FEROZORB TAB 10 S,1
FERTISURE-M TAB 10 SBM,1
FESTAL N TAB 10 S,2
FEXOVA-180 TAB,1
FIDONAL CREAM 30GM,1
FINEMOX CV 625 TAB 10 S,1
FINTOP AF CREAM,1
FLAGYL 400MG TAB 15 S,1
FLAVEDON-MR TAB 10 SBY,6
FLEXABENZ GEL 30GM,1
FLODART TAB 10 SBOX,2
FLODART PLUS TAB 10 SF,1
FLOSLO 5 TAB 10 S,1
FLOVAS 10 TAB,1
FLUDAC-20MG CAP 15 S,1
FLUNARIN-5MG TAB 10 S,1
FLUNIL SYP 60ML,1
FLUNIL-60MG CAP 10 SBY,2
FLUTIBACT OINT 10GM,1
FLUTIVATE-E CREAM 30GM,1
FM - 40 TAB 14 S,1
FOLCOVIT CAP 10 S BOX,1
FOLCURE-5 TAB 10 S,1
FOLITRAX 5MG 10 S,1
FOLITRAX-15 TAB 10 S,1
FOLLIHAIR TAB 10 S BOX,1
FOLVITE TAB 45 SBY,6
FOMTIDE 200 INHALER,2
FOOR STEPS CAP,1
FORACORT 200 INHALER,10
FORACORT 400 INHALER,3
FOSIROL POWDER 8GM,1
FOURTS-B TAB 15 S,1
FREEGO PEG 200ML,1
FRISIUM 5 MG TAB 15 S,2
FRUSELAC TAB 10 S,3
FULL- 24 TAB 10 S BOX,1
FURIC-40 TAB,1
FYBOGEL POWDER ORANGE,1
GABANTIN FORTE TAB 10SF,6
GABANTIN-PLUS TAB 10 S,1
GABANTIP-AT 100 TAB,3
GABAPIN 300 TAB,2
GABAPIN NT 100MG TAB 15 S,4
GABAPIN NT TAB 15 S,4
GABAPIN-ME 100 TAB 10 SF,2
GABAPIN-ME 300 TAB 10 S,1
GALVUSMET 50/1000 TAB,8
GANATON TOTAL 10 SF,1
GARDENAL SYP 60ML,4
GARDINAL 30MG TAB,1
GASPAZ CAP 10 S,1
GATILOX HS DROP,1
GATILOX-DM DROP 10ML,1
GAUZE (BENGAL) 90CM,19
GELUSIL MPS LIQ 170ML,2
GELUSIL MPS SYP 400ML,1
GELUSIL MPS TAB,2
GEMCAL D3 TAB,1
GEMER DS 4 TAB,1
GEMER P2 TAB 10 S,3
GEMER- 1 TAB 10 S,8
GEMER- 2 TAB 10 S,2
GEMINOR M3 FORTE TAB 15 S,2
GEMINOR MP2 TAB,2
GEMINOR-2 TAB,3
GEMINOR-M2 TAB 15 SBB,2
GENCOBA-P TAB 10 S,3
GENIBONE-D3 SOFT,2
GENVIT GOLD CAP,1
GEPRIDE M4 FORTE,3
GESTIN TAB 10 SF,1
GIARDIA-40 TAB 10 S,2
GIBTULIO-25 TAB 10 S,1
GLIMESTAR-1 TAB 10 SBOX,3
GLIMESTAR-M1 TAB 10 S,2
GLIMESTAR-M2 TAB 10 SBOX,4
GLIMESTAR-PM 1 TAB 10 S,3
GLIMFIRST M1 FORTE TAB,2
GLIMFIRST M1 FORTE TAB 10 S,1
GLIMFIRST M2 FORTE TAB,1
GLIMFIRST M2 FORTE TAB 10 S,1
GLIMFIRST MV2 TAB,1
GLIMILIFE M2 TAB,3
GLIMISAVE M1 TAB 15,2
GLIMY- M2 TAB 15 S,1
GLIMY-1 TAB,2
GLIMY-4mg TAB 10 SBY,3
GLIZID 40MG 10 S,9
GLIZID-M TAB 15 SBW,6
GLOVES-(6.5)- SKIN SAFE,1
GLUCOBAY 50mg TAB 10 S,2
GLUCONORM G 0.5 TAB 10 S,3
GLUCONORM-G 4 FORTE 15 S,5
GLUCONORM-G 4 TAB 10 SB,2
GLUCONORM-P 15 10 S,2
GLUCONORM-SR-1G 15 S,1
GLUCORED FORTE 10 S,4
GLUCORED TAB 10 SBW,1
GLUCRETA M 10+1000 TAB,2
GLUCRETA TAB 10TAB,1
GLYCIPHAGE 250mg 10 S,3
GLYCIPHAGE 500MG 20 S,1
GLYCIPHAGE 850MG TAB 10 S,2
GLYCIPHAGE G1 TAB 10 S,3
GLYCIPHAGE G2 TAB 10 S,3
GLYCIPHAGE PG2 TAB,14
GLYCIPHAGE SR 1GM 10 S,3
GLYCIPHAGE SR 500 10 S,1
GLYCIPHAGE VG2 TAB,3
GLYCOMET 500MG TAB 10 S,1
GLYCOMET GP2 TAB 15 S,1
GLYCOMET SR 850 MG TAB 10 S,1
GLYCOMET TRIO FORTE 1 10 S,2
GLYCOMET TRIO FORTE 2 TAB,4
GLYCOMET-GP-1 TAB 15 S,2
GLYCOMET-GP-4 FORTE TAB10 S,2
GLYCOMET-SR 1 GM 15 S,2
GLYNAMIC M1 FORTE TAB 10 S,2
GLYNASE TAB 10 S,6
GLYNASE XL 10 TAB,1
GLYNASE- MF TAB 10 S,7
GLYTOPAN-L CAP,2
GP-2 TAB 10 SBW,1
GRENIL TAB 10 S,1
GRILINCTUS BM SYP 100ML,1
GRILINCTUS L SYRUP 100ML,1
GRILINCTUS SYP 100ML,1
GRISOVIN-FP 250 10 SBW,3
GUT-PD CAP,1
HAND CARE GLOVES 1 S,1
HAPPI 20 TAB,3
HAPPI-20MG TAB 10 SF,2
HCQS 400 TAB 10 S,1
HCQS-200 TAB 15 S,6
HEMFER SYP 225ML,1
HEPAKIND 150 TAB,2
HEPLOCK INJ. 2ML,2
HETRAZEN-100 TAB 30 S,1
HHAMCLAV DS DRY SYP 30ML,1
HHCEPO 100 DRY SYP 30ML,2
HHLINCTUS JUNIOR SYRUP 100ML,1
HHZOLE CREAM 10GM,1
HIFENAC-TH TAB,1
HISTAC-150MG TAB 30 S,2
HISTAR 24 TAB,1
HOMIDE DROP 5ML,1
HONITUS SYP 100ML,1
HORLICKS 500GM,3
HORLICKS (WOMEN S) 400GM,1
HORLICKS 1KG,1
HORLICKS JR. VANILA 500GM PET,1
HORLICKS LITE (JAR),1
HORLICKS LITE 450GM,2
HUCOG 10000HP IU INJ.,1
HUMAN ACTRAPID 40IU 10ML,2
HUMAN MIXTARD 40IU 10ML,1
HUMAPEN ERGO 2BLU,1
HUMINSULIN 30/70 CART 5 S,1
HYNASAL DROP (DWD) 15ML,3
HYNASAL NASAL DROPS 15ML,2
HYOCIMAX-S TAB,3
HYPONAT O 15MG 10S,1
HYRAX-10 TAB 10 SBW,3
I-WIN 100 CAP,1
I-WIN 200 TAB,2
IBUGESIC PLUS SYP 100ML,1
ICE GEL 25GM,1
IFIN 250MG,3
IMIQUAD CREAM 3SAC,1
IMMUNE-CZ TAB,4
INCID-L TAB 10 SF,2
INDCLAV-625mg TAB 10 S,1
INFEB SP TAB,1
INFUSION SET,1
INHIPRAZ D 40 CAP,2
INNOVFOL HB CAP 10 S,3
INSTAFLEX GEL 30GM,1
INTAFOL-D TAB 10 SBN,1
INTIWASH 100ML,1
IODEX OINT. 50GM,1
IPRO SYRUP 200ML,1
IROZORB TAB 10 S,2
ISABGOL(BAIDYA) 100GM,3
ISTAMET 50/500 TAB 15 S,1
ISTAMET-50/1000 TAB 15 S,4
ISTAVEL 100 TAB 7 S,2
IT-MAC 100 CAP,5
ITASPOR 100 TAB 10 S,5
ITASPOR SB 50 CAP,1
ITRA-100 TAB,2
ITROVAAN 100 TAB,1
IVEPRED-16 TAB 10 S,1
IVORAL FORTE TAB 1 S,1
IZRA-40 TAB,2
J-RING M FORTE TAB,1
JALRA M 50/1000,3
JALRA M 50/850 TAB,4
JALRA OD 100 MG TAB,2
JALRA-50 TAB 14 S,2
JANUMET 50/1000 15 S,4
JANUMET 50/500 15 S,2
JARDIANCE 25M TAB 10 S,2
JELONET 1 S,2
JESTINE PLUS TAB,12
JIDOL AP TAB,3
JISERA FORTE TAB,2
JOHNSONS BABY SHAMPOO 100M,1
JOHNSONS BABY SOAP 100GM,2
JOINTACE DN SUPER TAB,2
JUNIOR LANZOL-15MG 15 S,1
JUST TEARS DROP 10ML,1
K-STAT 250 TAB 10 S,3
K-WIN-10 INJ. 1ML,3
KALOX K2 CAP,2
KARPIN LOTION 25ML,1
KARVOL PLUS CAP 10 SBG,3
KENACORT 4 TAB,1
KENACORT-0.1%O/Paste 5GM,2
